action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-0.7944477200508118, -2.02638840675354, 0.768676221370697, 0.05108073353767395, 1.5111228227615356, 0.8903212547302246, -0.7758876085281372, 1.0, 0.0322129987180233, 2.0662708282470703, -0.18407638370990753, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7226591110229492, 1.0, 0.0]","[-0.8883795142173767, -2.0260672569274902, 0.1243835985660553, -0.08545264601707458, 2.0632357597351074, 0.7475405335426331, -0.6365759968757629, 0.3752500116825104, 0.03708124905824661, 2.065870523452759, -0.18247464299201965, -0.05053519830107689, -1.4615771770477295, 0.05685209855437279, 1.7264505624771118, 1.0, 55.099998474121094, 18.4689998626709, -3.4210000038146973, 1.9739999771118164, 0.16699999570846558, 1.2890000343322754, -0.3199999928474426, 13.392999649047852, -3.443000078201294, 44.16400146484375, 0.18299999833106995, 1.3509999513626099, 0.20600000023841858, -0.1379999965429306, 0.0, -0.2639999985694885, 0.5759999752044678, 0.38999998569488525, 0.8820000290870667, -0.012000000104308128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006000000052154064, -0.23562799394130707, 0.42633000016212463, -0.09587100148200989, 0.3436889946460724, -0.9090039730072021, -0.1802310049533844, -0.15200500190258026, 0.5600839853286743, 0.015049999579787254, -0.04056699946522713, 0.5351719856262207, 0.03190699964761734, 0.8440549969673157, 0.01193500030785799]",6.7,112,0,374,0
"[-1.3207560777664185, -2.0263893604278564, 0.06595910340547562, 0.0681072250008583, 2.669126272201538, 0.8522791266441345, -1.4802908897399902, 0.2160000056028366, 0.5037592053413391, 1.951220154762268, -0.6419695615768433, -0.658076286315918, -1.6766396760940552, -1.3222895860671997, 1.4235352277755737, 0.24300000071525574, 0.0]","[-0.8953595161437988, -2.02597975730896, 0.15642179548740387, -0.10958600044250488, 2.061037063598633, 0.7219937443733215, -0.6765016317367554, 0.6572499871253967, 0.03987324982881546, 2.065870523452759, -0.18247464299201965, -0.05055265128612518, -1.461594581604004, 0.05666014924645424, 1.7254384756088257, 1.0, 55.099998474121094, 16.145000457763672, -3.864000082015991, 2.177999973297119, 0.2460000067949295, 1.0499999523162842, -0.24500000476837158, 13.164999961853027, -2.865000009536743, 44.04999923706055, 0.1599999964237213, 1.3209999799728394, 0.19599999487400055, -0.024000000208616257, 0.0, -0.006000000052154064, -0.017999999225139618, 0.0, 0.0, -0.012000000104308128, -0.006000000052154064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23588299751281738, 0.4215860068798065, -0.10399000346660614, 0.32881098985671997, -0.9123460054397583, -0.19676999747753143, -0.1441819965839386, 0.5600429773330688, 0.016638999804854393, -0.04056200012564659, 0.5351619720458984, 0.030246999114751816, 0.8441150188446045, 0.01248599961400032]",13.866666666666667,178,0,147,0
"[-1.322290062904358, -2.0263893604278564, 0.06595910340547562, 0.07056184113025665, 2.6702001094818115, 0.8550407290458679, -1.4802908897399902, 0.2160000056028366, 0.5060602426528931, 1.951220154762268, -0.6415092349052429, -0.658076286315918, -1.6766396760940552, -1.3222895860671997, 1.4236884117126465, 0.24300000071525574, 0.0]","[-1.3127285242080688, -2.025944948196411, 0.07229535281658173, 0.10628794878721237, 2.6517021656036377, 0.8274266719818115, -1.5312724113464355, 0.37308332324028015, 0.4666129946708679, 1.9387298822402954, -0.5919912457466125, -0.6467319130897522, -1.6597392559051514, -1.336286187171936, 1.3873796463012695, 1.0, 55.099998474121094, 15.027999877929688, -0.6380000114440918, 2.937000036239624, 0.028999999165534973, 1.0499999523162842, -0.30799999833106995, 28.204999923706055, -5.623000144958496, 29.506999969482422, 0.28700000047683716, 1.809999942779541, 0.20800000429153442, -0.024000000208616257, 0.0, -0.12600000202655792, -0.07199999690055847, 0.40799999237060547, 0.15000000596046448, 0.08399999886751175, 0.3479999899864197, 0.0, 0.0, 0.0, 0.0, 0.017999999225139618, 0.2460000067949295, -0.07658399641513824, 0.4888010025024414, -0.08319500088691711, 0.2149530053138733, -0.9424269795417786, -0.2084980010986328, -0.14883999526500702, 0.30062898993492126, 0.38279399275779724, 0.09969700127840042, 0.36570701003074646, -0.8370720148086548, 0.2586910128593445, 0.31407999992370605]",4.733333333333333,188,0,262,0
"[-0.8404667377471924, -2.02638840675354, 0.15646487474441528, -0.08590157330036163, 2.060135841369629, 0.7723581790924072, -0.6705034971237183, 0.2199999988079071, 0.037427887320518494, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7257270812988281, 1.0, 0.0]","[-1.3215757608413696, -2.025944948196411, 0.06723485141992569, 0.0794498473405838, 2.6764984130859375, 0.8559573888778687, -1.4800218343734741, 0.37308332324028015, 0.5242677927017212, 1.9479434490203857, -0.6320390105247498, -0.6380591988563538, -1.6857397556304932, -1.3080694675445557, 1.4472506046295166, 1.0, 55.099998474121094, 15.52400016784668, -0.9800000190734863, 2.7230000495910645, 0.04699999839067459, 1.1100000143051147, -0.289000004529953, 25.66900062561035, -7.002999782562256, 30.15399932861328, 0.34700000286102295, 1.6180000305175781, 0.25, -0.017999999225139618, 0.0, -0.012000000104308128, 0.0, 0.0, 0.0, 0.024000000208616257, 0.07800000160932541, 0.024000000208616257, -0.34200000762939453, -0.012000000104308128, 0.0, 0.0, 0.012000000104308128, -0.0714389979839325, 0.4791429936885834, -0.09241899847984314, 0.19094699621200562, -0.9554299712181091, -0.17639000713825226, -0.13992300629615784, 0.28049999475479126, 0.3989579975605011, 0.08442100137472153, 0.33580899238586426, -0.8473550081253052, 0.2675049901008606, 0.3125090003013611]",12.7,210,0,475,0
"[-0.11888253688812256, -2.02638840675354, 0.022548722103238106, 0.07132895290851593, 1.1696594953536987, -0.07270989567041397, -0.9575108289718628, 1.0, 0.03834838792681694, 2.0662708282470703, -0.18407638370990753, -0.04295080155134201, -1.4629566669464111, 0.05675636604428291, 1.722812533378601, 1.0, 0.0]","[-0.8332200646400452, -2.026049852371216, 0.18015380203723907, -0.07306315004825592, 2.061734914779663, 0.7715866565704346, -0.6971798539161682, 0.9918333292007446, 0.03371340036392212, 2.0658531188964844, -0.18245720863342285, -0.05060500279068947, -1.461594581604004, 0.05683464929461479, 1.725351333618164, 1.0, 55.099998474121094, 14.97700023651123, -2.7200000286102295, 1.940000057220459, 0.1379999965429306, 0.9549999833106995, -0.21299999952316284, 13.258000373840332, -3.6459999084472656, 44.25899887084961, 0.2240000069141388, 1.3279999494552612, 0.20999999344348907, 0.006000000052154064, 0.0, -0.5759999752044678, -0.17399999499320984, 0.0, 0.0, 0.3479999899864197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012000000104308128, -0.25867098569869995, 0.4093640148639679, -0.09698999673128128, 0.3308599889278412, -0.908266007900238, -0.21112500131130219, -0.1449420005083084, 0.5601490139961243, 0.013166000135242939, -0.04053099825978279, 0.5352349877357483, 0.03285900130867958, 0.8439940214157104, 0.010754000395536423]",0.1,318,0,309,0
"[-1.296979546546936, -2.0263893604278564, 0.030678972601890564, 0.06427360326051712, 2.6718873977661133, 0.8421553373336792, -1.448538064956665, 0.2160000056028366, 0.492406964302063, 1.9420171976089478, -0.6349140405654907, -0.7774204015731812, -1.6735717058181763, -1.3784319162368774, 1.4908760786056519, 0.24300000071525574, 0.0]","[-1.2687546014785767, -2.0259101390838623, -0.038843702524900436, 0.06159849837422371, 2.66400408744812, 0.8801954984664917, -1.347314476966858, 0.2706666588783264, 0.4751809537410736, 1.9168649911880493, -0.6334874033927917, -0.8784853219985962, -1.5905674695968628, -1.3264617919921875, 1.5540271997451782, 0.4178333282470703, 55.099998474121094, 15.317999839782715, -0.29600000381469727, 2.3369998931884766, 0.019999999552965164, 1.0210000276565552, -0.28200000524520874, 26.229999542236328, -3.7690000534057617, 27.47599983215332, 0.04899999871850014, 1.6230000257492065, 0.18400000035762787, 0.07199999690055847, 0.0, -0.3779999911785126, 0.0, 0.029999999329447746, 0.035999998450279236, 0.38999998569488525, 0.041999999433755875, -0.1979999989271164, 0.0, 0.0, 0.257999986410141, 0.49799999594688416, 0.19200000166893005, -0.08403400331735611, 0.47368699312210083, -0.09200400114059448, 0.1947699934244156, -0.9503219723701477, -0.17006400227546692, -0.17328999936580658, 0.25814199447631836, 0.4008750021457672, 0.1554819941520691, 0.3911769986152649, -0.8296210169792175, 0.21164000034332275, 0.3375149965286255]",2.8333333333333335,199,0,18,0
"[-0.11888253688812256, -2.02638840675354, 0.022548722103238106, 0.07132895290851593, 1.1696594953536987, -0.07270989567041397, -0.9575108289718628, 1.0, 0.03834838792681694, 2.0662708282470703, -0.18407638370990753, -0.04295080155134201, -1.4629566669464111, 0.05675636604428291, 1.722812533378601, 1.0, 0.0]","[0.0979992002248764, -2.0258753299713135, -0.031916048377752304, 0.017362749204039574, 0.9793463945388794, 0.6753847599029541, -0.9838135838508606, 1.0, 0.03793630003929138, 2.0658531188964844, -0.18401025235652924, -0.04336324706673622, -1.4630603790283203, 0.05620644986629486, 1.722350001335144, 1.0, 55.099998474121094, 10.013999938964844, 6.428999900817871, 5.989999771118164, -0.30399999022483826, 0.7540000081062317, -0.5099999904632568, 13.302000045776367, -2.502000093460083, 43.60599899291992, 0.0860000029206276, 1.3600000143051147, 0.20999999344348907, 1.1460000276565552, 0.0, 0.1080000028014183, -0.7739999890327454, -0.035999998450279236, 6.834000110626221, 0.20399999618530273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012000000104308128, -0.5642910003662109, 0.02656400017440319, 0.03868899866938591, 0.6761500239372253, -0.09745600074529648, -0.7006070017814636, -0.2060839980840683, 0.5589650273323059, 0.01512600015848875, -0.042897000908851624, 0.5323020219802856, 0.02864000014960766, 0.8460130095481873, 0.0097850002348423]",16.4,431,0,51,0
"[-0.9791388511657715, -2.022552967071533, 0.12440473586320877, 0.16551576554775238, 2.347449541091919, 0.9907976388931274, -0.8933907151222229, 0.2199999988079071, 0.033133141696453094, 2.0662708282470703, -0.186377614736557, -0.039882510900497437, -1.4658713340759277, 0.056756392121315, 1.723886251449585, 1.0, 0.0]","[-1.317440152168274, -2.025944948196411, 0.06515830010175705, 0.06714759767055511, 2.667773485183716, 0.8481223583221436, -1.4801089763641357, 0.37275001406669617, 0.49765652418136597, 1.950508713722229, -0.6426660418510437, -0.6579523086547852, -1.6747636795043945, -1.3207380771636963, 1.4226810932159424, 0.4490833282470703, 55.099998474121094, 20.242000579833984, -2.315999984741211, -1.559000015258789, 0.6769999861717224, 2.1459999084472656, -0.2409999966621399, 23.378000259399414, -11.237000465393066, 29.80500030517578, 1.5240000486373901, 0.9200000166893005, -0.1940000057220459, 0.024000000208616257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017999999225139618, 0.0, 0.0, 0.0, 0.017999999225139618, 0.0, 0.0, -0.07254000008106232, 0.47770699858665466, -0.09469400346279144, 0.18956699967384338, -0.9539510011672974, -0.18321900069713593, -0.14307500422000885, 0.28502699732780457, 0.391867995262146, 0.08604100346565247, 0.34052199125289917, -0.8505920171737671, 0.25672000646591187, 0.3076229989528656]",13.3,129,0,153,0
"[-1.1486438512802124, -2.024855375289917, 0.12685932219028473, 0.21000134944915771, 2.43550181388855, 0.9969345331192017, -1.2293325662612915, 0.2199999988079071, -0.025923755019903183, 2.0593695640563965, -0.3184535503387451, -0.23086325824260712, -1.548399806022644, -0.055222172290086746, 1.6841572523117065, 1.0, 0.0]","[-1.1725003719329834, -2.0245139598846436, 0.09176954627037048, 0.02640184946358204, 2.453435182571411, 0.8618031740188599, -1.1824469566345215, 0.3734166622161865, 0.1763671487569809, 1.940527319908142, -0.20449654757976532, -0.649872899055481, -1.654068112373352, -1.5586340427398682, 1.2749494314193726, 1.0, 55.099998474121094, 16.368000030517578, -3.385999917984009, 3.2990000247955322, 0.21699999272823334, 1.2059999704360962, -0.2540000081062317, 24.525999069213867, -8.359999656677246, 26.929000854492188, 0.46700000762939453, 1.4179999828338623, 0.1979999989271164, -0.44999998807907104, 0.0, 0.07800000160932541, -0.029999999329447746, 0.05999999865889549, -0.029999999329447746, -0.17399999499320984, 0.6959999799728394, -0.07199999690055847, -1.2960000038146973, -0.19200000166893005, 0.0, -0.1379999965429306, -0.3240000009536743, -0.11989299952983856, 0.46425798535346985, -0.09453599900007248, 0.21835100650787354, -0.9457740187644958, -0.16173100471496582, -0.1779790073633194, 0.39484599232673645, 0.25439199805259705, 0.1608089953660965, 0.4987660050392151, -0.7357649803161621, 0.30150601267814636, 0.34492799639701843]",13.533333333333333,186,0,129,0
"[-0.9137911200523376, -2.02638840675354, 0.11811476945877075, 0.0070562358014285564, 2.179171562194824, 0.8522796034812927, -0.7304820418357849, 0.2199999988079071, 0.036200568079948425, 2.0662708282470703, -0.18591737747192383, -0.047553226351737976, -1.466178297996521, 0.056756392121315, 1.7221988439559937, 1.0, 0.0]","[-0.8957608342170715, -2.026014804840088, 0.15054114162921906, -0.11054574698209763, 2.0611765384674072, 0.7219937443733215, -0.6755069494247437, 0.5942500233650208, 0.03917524963617325, 2.0658183097839355, -0.18250954151153564, -0.05055265128612518, -1.461594581604004, 0.05666014924645424, 1.7254384756088257, 1.0, 55.099998474121094, 15.399999618530273, -3.196000099182129, 1.9559999704360962, 0.23000000417232513, 0.9940000176429749, -0.25999999046325684, 13.194000244140625, -2.867000102996826, 44.202999114990234, 0.15399999916553497, 1.340999960899353, 0.19599999487400055, 0.0, 0.0, -0.2280000001192093, -0.035999998450279236, 0.0, 0.0, 0.1080000028014183, -0.024000000208616257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23528200387954712, 0.4219929873943329, -0.10384000092744827, 0.32969000935554504, -0.9114900231361389, -0.19792799651622772, -0.1459919959306717, 0.5600669980049133, 0.01625099964439869, -0.04053499922156334, 0.5351859927177429, 0.03053100034594536, 0.8440920114517212, 0.012295999564230442]",4.433333333333334,24,0,322,0
"[-1.3130862712860107, -2.0263893604278564, 0.06902733445167542, 0.084213986992836, 2.6752638816833496, 0.8522798418998718, -1.503300666809082, 0.2160000056028366, 0.5129619836807251, 1.9406375885009766, -0.6002461314201355, -0.6402828693389893, -1.683083176612854, -1.315847396850586, 1.4338114261627197, 1.0, 0.0]","[-1.063315749168396, -2.024444341659546, 0.13012464344501495, 0.18997815251350403, 2.4544646739959717, 1.041032075881958, -1.1808240413665771, 0.3734166622161865, -0.32942110300064087, 2.053603172302246, 0.21262826025485992, -0.46193641424179077, -1.4513338804244995, -1.5422309637069702, 1.4133102893829346, 1.0, 55.099998474121094, 16.158000946044922, -5.031000137329102, 1.649999976158142, 0.296999990940094, 1.1180000305175781, -0.1889999955892563, 18.4060001373291, -13.26099967956543, 27.256000518798828, 0.7799999713897705, 1.0720000267028809, 0.4959999918937683, 0.041999999433755875, 0.0, -0.029999999329447746, -0.46799999475479126, 0.0, -0.19200000166893005, 0.23399999737739563, 2.1419999599456787, -0.09600000083446503, -0.31200000643730164, -2.0940001010894775, -0.2879999876022339, -2.25, -0.27000001072883606, -0.16174699366092682, 0.45752400159835815, -0.06159599870443344, 0.22319099307060242, -0.9459540247917175, -0.15172100067138672, -0.17982499301433563, 0.4744749963283539, -0.02213199995458126, 0.16382400691509247, 0.709604024887085, -0.33969900012016296, 0.4836609959602356, 0.38358500599861145]",4.533333333333333,96,0,372,0
"[-0.8872530460357666, -2.02638840675354, 0.13667653501033783, -0.10523004829883575, 2.0616698265075684, 0.727566659450531, -0.6583850383758545, 0.2199999988079071, 0.038348376750946045, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7272610664367676, 1.0, 0.0]","[-1.1911718845367432, -2.024496555328369, 0.08971044421195984, 0.037447698414325714, 2.4820356369018555, 0.8522928953170776, -1.2066675424575806, 0.37308332324028015, 0.22899635136127472, 1.9396023750305176, -0.3167175054550171, -0.65634685754776, -1.6543647050857544, -1.5441330671310425, 1.2346572875976562, 1.0, 55.099998474121094, 16.393999099731445, -0.7979999780654907, 1.9709999561309814, 0.02800000086426735, 1.156999945640564, -0.3310000002384186, 24.90399932861328, -7.124000072479248, 29.733999252319336, 0.3449999988079071, 1.600000023841858, 0.31299999356269836, -0.2160000056028366, 0.0, -0.012000000104308128, 0.34200000762939453, 0.5220000147819519, -0.11999999731779099, -0.6420000195503235, 0.828000009059906, 0.041999999433755875, -1.746000051498413, 0.0, 0.0, 0.7919999957084656, -0.6299999952316284, -0.11508399993181229, 0.46818000078201294, -0.09312599897384644, 0.220210000872612, -0.9477350115776062, -0.15698400139808655, -0.16929300129413605, 0.37352898716926575, 0.282166987657547, 0.14365500211715698, 0.4599379897117615, -0.7812049984931946, 0.2639769911766052, 0.32937899231910706]",11.6,4,0,267,0
"[-0.2253408133983612, -2.0151894092559814, 0.5502378344535828, 0.25571340322494507, 1.2647662162780762, 1.407580018043518, -0.7326295971870422, 1.0, 0.03252001479268074, 2.0662708282470703, -0.18438319861888885, -0.04433153197169304, -1.4638770818710327, 0.056756392121315, 1.7211251258850098, 1.0, 0.0]","[-1.3210523128509521, -2.025944948196411, 0.06589119881391525, 0.06877045333385468, 2.6677212715148926, 0.8530083298683167, -1.4799869060516357, 0.37275001406669617, 0.5034325122833252, 1.9508401155471802, -0.6409035921096802, -0.658056914806366, -1.6762644052505493, -1.322099208831787, 1.4233441352844238, 0.659250020980835, 55.099998474121094, 16.02400016784668, -1.190999984741211, 3.00600004196167, 0.028999999165534973, 1.1269999742507935, -0.289000004529953, 26.364999771118164, -6.290999889373779, 29.951000213623047, 0.3310000002384186, 1.6950000524520874, 0.23399999737739563, 0.017999999225139618, 0.0, 0.0, -0.05999999865889549, 0.0, -0.07199999690055847, 0.006000000052154064, -0.024000000208616257, 0.0, -0.012000000104308128, 0.0, 0.0, 0.0, -0.006000000052154064, -0.07054399698972702, 0.4776340126991272, -0.09453299641609192, 0.18777500092983246, -0.9546899795532227, -0.18065699934959412, -0.14376799762248993, 0.28280800580978394, 0.3933219909667969, 0.08601099997758865, 0.33928900957107544, -0.8512939810752869, 0.2545729875564575, 0.30882298946380615]",13.4,104,0,477,0
"[-0.8943100571632385, -2.02638840675354, 0.14419353008270264, -0.11198028922080994, 2.0616698265075684, 0.7225038409233093, -0.6703506708145142, 0.2199999988079071, 0.038348376750946045, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7272610664367676, 1.0, 0.0]","[-0.8393101096153259, -2.0259101390838623, 0.3136637508869171, -0.03964640200138092, 1.9598793983459473, 0.7746753096580505, -0.7736631631851196, 1.0, 0.03833765164017677, 2.0658183097839355, -0.18350419402122498, -0.050587549805641174, -1.4615771770477295, 0.056747402995824814, 1.7238681316375732, 1.0, 55.099998474121094, 15.781000137329102, -3.4690001010894775, 2.1579999923706055, 0.1940000057220459, 0.972000002861023, -0.23000000417232513, 13.302000045776367, -3.184999942779541, 43.93000030517578, 0.17599999904632568, 1.3329999446868896, 0.20900000631809235, 0.029999999329447746, 0.0, -1.2359999418258667, 0.0, 1.3980000019073486, -0.05400000140070915, 0.04800000041723251, 0.0, 0.0, 0.017999999225139618, 0.0, 0.0, 0.0, 0.0, -0.2613089978694916, 0.4140760004520416, -0.09078499674797058, 0.33083200454711914, -0.9044979810714722, -0.22749899327754974, -0.1437930017709732, 0.5600870251655579, 0.015791000798344612, -0.040522001683712006, 0.5352389812469482, 0.029805999249219894, 0.8440970182418823, 0.011381999589502811]",10.033333333333333,380,0,468,0
"[-1.3103251457214355, -2.0263893604278564, 0.07501047849655151, 0.10891178995370865, 2.6407480239868164, 0.8252819776535034, -1.529531717300415, 0.2160000056028366, 0.4563584327697754, 1.9389503002166748, -0.588127076625824, -0.647339403629303, -1.6597658395767212, -1.3380911350250244, 1.3776673078536987, 1.0, 0.0]","[-0.11475120484828949, -2.026014804840088, 0.01811309903860092, 0.0708993524312973, 1.1657646894454956, -0.06428579986095428, -0.9614426493644714, 1.0, 0.03830274939537048, 2.0658531188964844, -0.18402768671512604, -0.04283974692225456, -1.462885856628418, 0.056712500751018524, 1.7223323583602905, 1.0, 55.099998474121094, 6.563000202178955, -7.288000106811523, 10.527999877929688, 0.4490000009536743, 0.6579999923706055, -0.0010000000474974513, 13.163000106811523, -3.0789999961853027, 44.41999816894531, 0.16300000250339508, 1.3760000467300415, 0.21199999749660492, 0.515999972820282, 0.0, -0.5040000081062317, 0.07800000160932541, -0.5400000214576721, 0.7919999957084656, -0.527999997138977, 0.0, 0.0, 0.0, 0.0, -0.017999999225139618, 0.0, 0.0, -0.5694689750671387, 0.05647600069642067, -0.014949999749660492, 0.5464619994163513, -0.12417799979448318, -0.8264870047569275, 0.053637001663446426, 0.5588780045509338, 0.01522000040858984, -0.043063998222351074, 0.5321040153503418, 0.028681999072432518, 0.8461369872093201, 0.009649000130593777]",15.333333333333334,299,0,367,0
"[-0.9085757732391357, -2.02638840675354, 0.11811476945877075, -0.012271715328097343, 2.1538610458374023, 0.8366329073905945, -0.7056315541267395, 0.2199999988079071, 0.036200568079948425, 2.0662708282470703, -0.1845366507768631, -0.04832012578845024, -1.4647976160049438, 0.056756392121315, 1.7231192588806152, 1.0, 0.0]","[-1.3220643997192383, -2.025944948196411, 0.06735699623823166, 0.07742564380168915, 2.671769618988037, 0.8556956052780151, -1.4799518585205078, 0.37275001406669617, 0.508021891117096, 1.9512938261032104, -0.6441667675971985, -0.6580220460891724, -1.6775208711624146, -1.322099208831787, 1.4250717163085938, 0.9259166717529297, 55.099998474121094, 15.822999954223633, -1.1430000066757202, 2.7980000972747803, 0.04500000178813934, 1.1150000095367432, -0.296999990940094, 26.384000778198242, -5.859000205993652, 30.243000030517578, 0.2770000100135803, 1.6829999685287476, 0.2329999953508377, 0.0, 0.0, -0.006000000052154064, -0.05400000140070915, 0.0, 0.0, 0.012000000104308128, -0.024000000208616257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07067999988794327, 0.47897499799728394, -0.09271799772977829, 0.19030499458312988, -0.9550619721412659, -0.17751799523830414, -0.141866996884346, 0.28080201148986816, 0.39445099234580994, 0.08502600342035294, 0.3368479907512665, -0.8527129888534546, 0.25315800309181213, 0.30874401330947876]",2.2,17,0,312,0
"[-1.3051100969314575, -2.0263893604278564, 0.07485706359148026, 0.11949599534273148, 2.6295502185821533, 0.826202392578125, -1.5313725471496582, 0.2160000056028366, 0.44147905707359314, 1.9401774406433105, -0.5694128274917603, -0.6454983353614807, -1.6597658395767212, -1.3405448198318481, 1.3515896797180176, 1.0, 0.0]","[-1.2314988374710083, -2.0255961418151855, 0.08969299495220184, 0.07157990336418152, 2.54325008392334, 0.8596742153167725, -1.234692096710205, 0.37308332324028015, 0.36994001269340515, 1.956389307975769, -0.5045492649078369, -0.6489654779434204, -1.6536492109298706, -1.4233964681625366, 1.1604249477386475, 1.0, 55.099998474121094, 14.093000411987305, -3.86299991607666, 3.1040000915527344, 0.22200000286102295, 1.0390000343322754, -0.22499999403953552, 27.41200065612793, -1.6050000190734863, 30.253000259399414, -0.03700000047683716, 1.7610000371932983, 0.13500000536441803, -0.07199999690055847, 0.0, -0.006000000052154064, 0.11999999731779099, 0.0, 0.012000000104308128, 0.0, 0.5640000104904175, 0.035999998450279236, -0.25200000405311584, 0.07199999690055847, 0.0, 0.8220000267028809, 0.28200000524520874, -0.102292001247406, 0.4748769998550415, -0.0888810008764267, 0.21956099569797516, -0.9548760056495667, -0.12974900007247925, -0.152210995554924, 0.32881399989128113, 0.3445050120353699, 0.10583300143480301, 0.41227099299430847, -0.838791012763977, 0.19788500666618347, 0.2954680025577545]",6.033333333333333,287,0,220,0
"[0.11044567823410034, -2.02638840675354, -0.03052586130797863, 0.007976453751325607, 0.981133222579956, 0.7553311586380005, -0.9796000123023987, 1.0, 0.03834838792681694, 2.0662708282470703, -0.18407638370990753, -0.043717872351408005, -1.4629566669464111, 0.056756392121315, 1.723272681236267, 1.0, 0.0]","[-1.2859951257705688, -2.025491237640381, -0.0020939998794347048, 0.05884139984846115, 2.667459487915039, 0.8471974730491638, -1.4028229713439941, 0.2763333320617676, 0.48313814401626587, 1.9385379552841187, -0.6327893733978271, -0.843410849571228, -1.650124430656433, -1.3667712211608887, 1.5305219888687134, 0.4206666648387909, 55.099998474121094, 15.45199966430664, -0.7730000019073486, 2.4779999256134033, 0.1850000023841858, 1.0160000324249268, -0.3310000002384186, 26.719999313354492, -5.90500020980835, 29.009000778198242, 0.3190000057220459, 1.6430000066757202, 0.15199999511241913, 0.18000000715255737, 0.0, -0.6480000019073486, -0.09000000357627869, 0.07199999690055847, 0.06599999964237213, 0.6779999732971191, -0.17399999499320984, -0.017999999225139618, 0.0, -0.7379999756813049, 0.041999999433755875, 0.2939999997615814, 0.5220000147819519, -0.08186499774456024, 0.4768640100955963, -0.09334199875593185, 0.19903400540351868, -0.9499179720878601, -0.18095199763774872, -0.1590469926595688, 0.26079899072647095, 0.3956260085105896, 0.1301800012588501, 0.35892999172210693, -0.8481730222702026, 0.21742600202560425, 0.32325899600982666]",8.866666666666667,142,0,387,0
"[-1.0635077953338623, -2.024855375289917, 0.1291605681180954, 0.18714478611946106, 2.4543697834014893, 1.0372785329818726, -1.1791713237762451, 0.2199999988079071, -0.31262466311454773, 2.0527727603912354, 0.20601238310337067, -0.47215843200683594, -1.4539059400558472, -1.5490130186080933, 1.4126425981521606, 1.0, 0.0]","[-1.3120830059051514, -2.0261893272399902, 0.0493834987282753, 0.06440795212984085, 2.6680350303649902, 0.8502861857414246, -1.46445631980896, 0.35633334517478943, 0.493712842464447, 1.943179726600647, -0.6365236639976501, -0.6772868633270264, -1.6762644052505493, -1.344662070274353, 1.4314234256744385, 0.4385833442211151, 55.099998474121094, 8.197999954223633, -15.074000358581543, -6.144999980926514, 2.556999921798706, -0.4429999887943268, 0.24699999392032623, 34.810001373291016, -13.548999786376953, 39.54800033569336, 2.0250000953674316, 3.4690001010894775, -0.06300000101327896, 0.035999998450279236, 0.0, 0.0, 0.0, -0.07199999690055847, 0.0, 0.09600000083446503, 0.0, -0.012000000104308128, 0.0, -0.4860000014305115, 0.0, -0.5339999794960022, 0.12600000202655792, -0.07354500144720078, 0.47703900933265686, -0.09489300101995468, 0.18960300087928772, -0.9533560276031494, -0.18275199830532074, -0.14752499759197235, 0.2830069959163666, 0.39042899012565613, 0.0929810032248497, 0.33889999985694885, -0.8528980016708374, 0.24869699776172638, 0.3096129894256592]",16.366666666666667,379,0,293,0
