uid,url,text,original_width,original_height,clip_b32_similarity_score,clip_l14_similarity_score,face_bboxes,sha256
09ba565b5aa21c368499fa19552cffa4,https://www.dhresource.com/300x300/f2/albu/g9/M00/A9/D1/rBVaVV2ldk-AX4DaAAKA4M3LFQI300.jpg,Ted Baker Red Wool Hat,50,227,0.276611328125,0.293212890625,[],83d7c27e26d99c866ec230ae2377251f3a626b0d377de34fe8352250e6df6fb9
3afca2369910796d4d76f1ac11fcbeb4,http://jonasholz.ch/wp-content/uploads/elementor/thumbs/farbpalette-069-o5ai10pn48wlrnmlzthwe11nacj4ueqqga1243320w.jpg,DMX Artnet 통제 LED 댄스 플로워 디스코 영상 댄스 플로워,91,200,0.2293701171875,0.1734619140625,[],a148c98e2cf178d2866efc0161d2f11347e7f715d05496875cc1a8697ccfa3de
f9f5c5d9a124a0e69a2ee4dd3d9a61b1,https://www.ecigarettedirect.co.uk/ashtray-blog/wp-content/uploads/2015/02/VisionChargingSafely.jpg,Rabljen računalnik Dell Precision T7810 Workstation / Intel® Xeon® / RAM 32 GB / SSD Disk,236,200,0.3203125,0.242431640625,"[[0.3170684278011322, 0.3675787150859833, 0.35355091094970703, 0.3994618058204651]]",7faf4554f209885c5be445dfbeb43e5f5872c42f727125ba69e81e4af94ee0b3
3aa9ba9676a4e117810580283b718b07,https://img.etsystatic.com/il/4b71fe/1547453635/il_340x270.1547453635_b72p.jpg?version=0,Atelier de modelage poterie tournage cours et stages adultes et enfants et expo vente - Idee de poterie ...,184,96,0.2191162109375,0.311279296875,[],41dca5992389659e32123e51f565332ea1eb50c93b454f38d108d0c188bef383
4e9711a8f4052b90732a827087b74e7f,https://sterlitamak.lauty.ru/images/products/384917/image-0-medium.jpg,20 Fairway Drive - Photo 13,1414,80,0.23388671875,0.1712646484375,[],df70f4260f141f4c7344d96fc8220be6fed617c4a1f2807c20a964ecd0db4893
9ec7ee87571294882af5eacb53e26bd9,https://data.pixiz.com/output/user/frame/preview/130x130/4/3/5/2/3632534_2460f.jpg,سرمربی سابق والیبال ایران بازنشسته شد,788,45,0.240478515625,0.1883544921875,[],90070c597275f045edf88127d0cc701910d75123db223242effc084367d9bb26
2181db4c381231a6f945524f2724d56a,https://i.ebayimg.com/thumbs/images/g/rxwAAOSwdU1W-7a0/s-l225.jpg,011,160,600,0.24560546875,0.2325439453125,[],d12f5e4334a3feb18e01d7d453ba2e892950c13828ce871625f5673983fadcc8
111e7add4361fa350a03b8c63cd24290,http://img1.liveinternet.ru/images/attach/c/2/74/580/74580837_2795685_716172.jpg,我的世界故事模式第二章攻略大全 图文视频攻略汇总,800,400,0.177490234375,0.1546630859375,[],ab393cf50ee68e607fd00d510f6cd3fce05175ef4e3846e45f94446d5f06336e
f76ede99a24d305a665586cf0debf1da,https://images.unsplash.com/photo-1559203236-228b264033a7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=Mnw5NjIwMnwwfDF8c2VhcmNofDF8fFNvdXRoYW1wdG9uJTIwQWlycG9ydHxlbnwwfHx8fDE2MjA2MDU4ODk&ixlib=rb-1.2.1&q=80&w=1080,"Logo of the podcast 113. saade (7.09.2019): Blondid püüavad teha autosaadet, välja kukub aga hoopis midagi muud",32,116,0.1650390625,0.185791015625,[],a318a4f9d61ba04fba7e98070ef553794916c950f631e6b3356fb43624168f1a
e3c6300d8bf0abd6ffeb31a11fcab380,https://media.karousell.com/media/photos/products/2019/06/06/180035_232226656_thumbnail_progressive_thumbnail.jpg,"611  Woodland,  Blacksburg, VA",650,300,0.184814453125,0.156494140625,[],9b221f5fb94470d2b20cc5c06ee4ae7e36ea4a288c96abefb1f77de3c75af998
7d1aca5284b8a14249e05be650256534,http://cdn.photos.sparkplatform.com/lou/20210304161318360838000000.jpg,Hot Wheels Special Custom 2016 Treasure Hunt DODGE CHARGER SRT8 with Real Riders,200,507,0.2120361328125,0.33837890625,[],052ebd3cd44ced9bff42f6deb9ac71435f6dccc8e09df2be42b6be701a11951e
7a42add3337407cb6adc5f3981d60646,https://books.google.com/books/content?id=ikwMAQAAIAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70P3E88t6xo44N6GcZMOOCDMsETZnR0im4AiOhMWfMkFpWTBY7vPf3_Fcv3D0R99cD2yNBsBf9s-MF64vRaWw97a6KLAZBJnAFsmv3vr7wpfzmSqkI,Reportage à Lutzelbourg (57) en 1966. Tournage sur une coutume de la région : le lancer des disques de feu pour célébrer l’arrivée prochaine du printemps. L’opérateur est Robert Vincenot avec sa caméra Eclair-Coutant film 16mm  dotée d'un magasin de 120 m.,708,239,0.3544921875,0.289794921875,[],19a65f7b6913c755d46d7adee58e3caba92c83f0c4abec3440635a1b0d831f46
da5ba1e2ccf59d0a02b2adb85f6a0a13,https://gzhls.at/i/62/43/706243-n0.jpg,theatre,439,225,0.276123046875,0.1705322265625,[],b95f432364ad1a6d862942dc0580118962ecb4329e3ba514c09318761eaf7c3e
1852f9eda9036863b6717220b05db924,https://secureservercdn.net/198.71.233.39/4fe.0df.myftpupload.com/wp-content/uploads/2021/09/Corrinn-cups-in-basket-150.jpg?time=1636830783,Nic,214,317,0.322998046875,0.275634765625,"[[0.3862885534763336, 0.3404327929019928, 0.5236513018608093, 0.6332622766494751]]",f3b00cb388aa6ec22974d02e3a6a03eec787245f608126ae684f196f8375f587
9afa6b313d8d7237a16d020c1e0af753,https://pclub.b-cdn.net/2022/01/dearden-montemesola-1331258-1647-1200x900.jpg,Jeanne Painting - Summer Memories - Blue Hydrangea N Butterflies by Audrey Jeanne Roberts,244,80,0.208740234375,0.1591796875,[],27b534f1072513f9695f9d97033e67bea3ed73f6c0b798a2a0835c7bbb871c3d
610d188830b266fecc79fbd3283bf6b2,https://www.persakademika.com/wp-content/uploads/2021/07/figur--345x265.jpeg,ZigZag Tijd voor Pasen - BK 2,45,200,0.1734619140625,0.1322021484375,[],4cc2b4f7a452df3f491d62f7ea20097868334b1dcd277f08d04f33ef9d2bb3e3
86f1e198911516b958dfa4b18f6e6b4c,"https://static.wixstatic.com/media/96113e_4970133217224fa9815254b07dcde3d8~mv2.jpg/v1/fill/w_498,h_498,al_c,q_85,usm_0.66_1.00_0.01/96113e_4970133217224fa9815254b07dcde3d8~mv2.jpg",for-page-about-as.png,800,200,0.39208984375,0.227294921875,[],226ac65abd3c13c20c5677e9e07a84ea66f4557a1b942b546979ebe220f03b97
3187fc1a84efb341edd7096a9fbaf5e0,http://images2.brbrokers.com.br/CRM/752440/Medium42433.8194046875_7d994b6957e7e311b75602bfc0a80045160304073208yara_27.jpg,Toto: Falling in Between Live,755,64,0.1634521484375,0.1800537109375,[],4a9fac10d5ecebf5d2fd3f8dccbd37a84ca565705ea444bab072d7b387e2baa2
d3735f68c6f85519e3a97c7d6be34741,http://pic.autotimes.com.cn/autopic/2016/0919/Sp_1731496813587.jpg,Temple Fork Outfitters Professional II TFO 9&#39; 6 weight Fly Rod Custom Built ,498,1280,0.274658203125,0.1876220703125,[],eb7df51d06e60f2d0f5028f146d6944b126b85567471697e857a38242abcd54c
da5564e8363f9bbce05ae4ad6ac07169,http://thumbs.ebaystatic.com/images/g/2AgAAOSwoydWpmAB/s-l225.jpg,Déco Dust+,202,493,0.2113037109375,0.159423828125,[],7d2aabaaaa7f4cbdabb21d5676df0f3e8d346053afbd30e3ce8acaea14fc5153
93aa5596d86bf2ddc37033aa78d50b03,http://polesie.org/wp-content/uploads/2015/09/Echa-3_2015_okladka.jpg,Increasing Point-of-sale Revenue with Product Recommendations,300,283,0.2900390625,0.27001953125,[],b63f73927b91337eb15c77bd7e68242e3c58f27da0c4389a55bf66e495270e90
442b88f94705301e9d8849f6c8dcaf52,https://i.pinimg.com/736x/ab/f8/61/abf861906ea3e32a22cabdc504fd2112--outdoor-living-rooms-garden-design-ideas.jpg,2003 Ford Falcon XR8 Ute - Manual - V8 (Boss 260) - Driveaway Cleveland Redland Area Preview,160,240,0.31884765625,0.279296875,"[[0.5875228047370911, 0.4880369007587433, 0.6305522322654724, 0.5368672609329224]]",2c51a73bfd1622cbc6f61ca4c8bd8abb953f5334befa621859eca60adf81b783
697b68b4092585b1a97fbb0f91e955c9,https://image.sggp.org.vn/w560/Uploaded/2020/qhjbuimsbvcobu/2020_10_23/img20201018073257_fhmk.jpg,"Factory, Warehouse & Industrial commercial property for lease at Building 3/71 Stradbroke Street Heathwood QLD 4110",640,889,0.1998291015625,0.34130859375,[],bccc6c66dcaed23051a4da602e7159d072316088f25786462192655203f50365
c4bd29f06ad9bf8ce645e9336a3b3cd4,https://d2qs8jo5daq3wi.cloudfront.net/photos/107745/square_medium/013B_3.jpg?1507891859,Trebbia (4),400,100,0.228271484375,0.1396484375,[],c25edbf214933612c181f9830c6927341854fc72bf98cc0b75ca735bdd00b2b0
4ac16c9fde57cb70a3351ecd088bce3e,https://photos.alphotoscdn.com/file/al-photos/TREB/N4907102/2233c490-54d9-44c7-9a8c-b16c4e50a938.jpeg,スーサイド・ミッション,163,377,0.2366943359375,0.263427734375,"[[0.7362882494926453, 0.11090247333049774, 0.7717722058296204, 0.17404776811599731]]",79da35c87a5232fc68795c5f6d9da4035ed8248427d85137fac6b5f09d5d2ffb
b8acbbc5b3e93814aafbae5e07b2051c,https://i1.wp.com/www.lacentraledellarte.org/wp-content/uploads/2019/09/greenbookhd51.jpg?fit=353%2C500&ssl=1,WESTLAND WESSEX,276,104,0.213134765625,0.2266845703125,[],569ea7daa4a859b2808961fba698146b69de08ffb7ace2a25dcf3d6b414c2ee5
22d17df68ac890967e75d260956f9229,https://i.imgur.com/Z114Dqs.jpg,Дом с видом на залив в Калифорнии,300,50,0.371337890625,0.19189453125,[],a567462f4edd496bdf5cd00da5bbde64131c283e3cf396bfd58c0fac26b13d9a
42b0c79da3c55d8d2b6d86d78b7d3861,http://thumb10.shutterstock.com/thumb_large/189578992/796333513/stock-vector-luxury-logo-vintage-logo-vector-logo-template-796333513.jpg,Minecraft - Szörnyek - Xiaomi tok (többféle),300,276,0.223388671875,0.20751953125,[],75258d21f50b1a48ebc8ee49936a46c7abdee0eae68ad44f56640fa97e02415a
242909837a2826beb0c638a67899401b,https://media.gettyimages.com/videos/herring-jump-to-escape-hunting-whales-norway-video-id1207279311?s=640x640,Photos Vivastreet Bapteme robe ou barboteuse ou costume NEUF Fabr. Portugaise,304,320,0.224853515625,0.11279296875,"[[0.4556761085987091, 0.5204957723617554, 0.4760153293609619, 0.5473464727401733]]",98774786f8bd7700d51b231e4da682aeba4843801dfb0594a455e9e66049f0cc
e7bff05cd6466941eebd37e8985c51fc,http://www.robothumb.com/src/?url=http://so-vietnam-travel.com/&size=320x240,Michael's Blog,90,500,0.214111328125,0.286865234375,[],87d833d802d8c99c6fded09a63516f9dd3755870e437ac94e9a52f238ed4e77b
e1d06565f7ec5335aecb7e9973520f73,"https://static.wixstatic.com/media/ed92df_6e669fad26e74c03a3606474f5c1c5f4~mv2.png/v1/fill/w_250,h_323,al_c/ed92df_6e669fad26e74c03a3606474f5c1c5f4~mv2.png",30-Inch-Round-Cocktail-Table,1000,120,0.2095947265625,0.2347412109375,[],353725afe8938c37519a8168293a5efcd6b0a0094f4de3f436aa3144fa37c2d5
9b97704014df3d0825724d5df4cb19da,"https://us03-imgcdn.ymcart.com/44405/2019/04/15/a/0/a079c3bbec6139d2.jpg?x-oss-process=image/quality,Q_90/auto-orient,1/resize,m_lfit,w_600,h_600",J+ Uniqlo by Jil Sander Black Long Sleeve Shirt Dress Size XS EUC,800,510,0.275146484375,0.312255859375,[],991b89e27049fdb8d2db1c46db95b9809e5f5a7d2afc3377634144cfea680f70
cab1ce52f37394c61f7bc73b3a048d8e,http://image.made-in-china.com/2f1j10hJoafMKnEDqu/Radial-Truck-and-Bus-Tire-with.jpg,Peanuts SNOOPY Pink LANYARD KEY CHAIN Ring Keychain ID Holder 19&#034;,97,367,0.251708984375,0.150634765625,[],ea4d8551377143807c583f910e5f137e5476901cc4b56ec1caf6be7af6332912
d2dc6471051378ec6f7b40ee969ccbd7,http://i.grenka.ua/shop/1/3/875/my-s-istekshim-srokom-godnosti_d2f_300_300.jpg,Elementar-Ereignis: Die österreichischen Nationalsozialisten und der Juliputsch 1934,425,60,0.29833984375,0.25537109375,[],8a2e4a0599e8dcf08d1e2ff199e5cd3128d90769164fa69ef4d0595a2d0d8fc3
dda213a484b40cb4a93ab61cd85d2bae,https://tshop.r10s.jp/tss/cabinet/white17/hcb2e6-44th.jpg,Szarvasmarha galandférgének következményei,60,3456,0.216796875,0.2919921875,[],5bb9b4d7807c3d016e09b3ef54511e6e33d20e5572abe4d263ee62acb549e71e
385b32edfd8ad353774d5af1af90ba42,http://photos1.meetupstatic.com/photos/event/4/3/1/e/global_316697182.jpeg,THE-ALLMAN-BROTHERS-BAND-Signed-Autograph-Guitar-by-All-4-Gregg-Butch-Trucks,80,400,0.210693359375,0.1541748046875,[],61a449a990cea0dcafff9f16c291948bd685bf1a0320a32038728d77a9fcdb93
7a2380c924db75e1ebe6d1f1ee2469f5,https://s-media-cache-ak0.pinimg.com/736x/ad/aa/1d/adaa1d1e55f291d087074bba4973e56f.jpg,things to buy for first home checklist home buying checklist pinteres,400,324,0.2120361328125,0.1646728515625,[],1043e2faa11cac565ce60579d2a8cabb43b10a9a36528364bf1f6e6dcc7f7a40
cd0e5bc240a31bc9acb85ebdc8e93935,http://akkey.air-nifty.com/photos/uncategorized/2009/08/10/rid07.jpg,برنامه کنترل گوشی همسر و فرزندان | نظارت بر گوشی موبایل همسر,160,76,0.257568359375,0.223388671875,"[[0.613429844379425, 0.0, 0.8846352696418762, 0.36370593309402466]]",cabaebaa2d70a1a8ffb44575dca1eb4471365a38db8c63de1871cc210b902a4d
b7aa9d97811b747214938a3ed48aec3f,https://bingeddata.s3.amazonaws.com/uploads/2021/02/35ijq8q5hKdbb5H9aKmyz1EMP0A-97x147.jpg,Card decorated with green bow on green background. Happy St. Patrick's Day - stock photo,530,36,0.1875,0.12176513671875,[],ee1b2443842109a6c28c6aa0171dbd87a81aa42fbd4c71bef1644506bd64ea82
9137d40ef3f592119346304a05e9571c,http://image.made-in-china.com/2f1j10amCEloedfrqk/Jy-768r-Folding-Retractable-Se.jpg,Metal Pendant Light (1/CN),100,770,0.224365234375,0.2066650390625,"[[0.6493717432022095, 0.2891322076320648, 0.6959251761436462, 0.4037684202194214], [0.2763679027557373, 0.38399696350097656, 0.32695692777633667, 0.5097700953483582]]",48c0b0c7576f4cf4be078e75658fb019668e2a61837db727be4f0d4249b812e8
a69ea4c5a51fd92782df3cd1e0f6dc71,http://va-ka.ru/sites/default/files/imagecache/w240/lyuk_santehnicheskiy_metall_59.jpg,日高屋 立川南口店 ,133,560,0.360107421875,0.359375,[],4141866bb80448220af1b4879d6348afd9ab385d6f97a5ba2f65d085b0f74b90
14b4f9122a5fabd3cacca6589bc23952,https://cazual.shufu.co.jp/wp-content/uploads/tcd-w/logo.png?1642372846,Chaussures Noir Glissement 2019 gray Air De Mesh Deportivas Formateurs Blue Sneakers Hommes Aérées Sur Très Hombre Décontractées Léger Course black 85PrqngW5,320,1150,0.20654296875,0.25537109375,[],2bb9fc60d95f910a43ba39fec15f92510e3cf8eadef47a32ade10f197b974f7b
b6c11d811d88b98a189124ce36f7be0c,https://bt-photos.global.ssl.fastly.net/brightmls/640_boomver_1_301941272814-1.jpg,Загадки про животных для детей с ответами,236,67,0.26904296875,0.136474609375,"[[0.4659093916416168, 0.1828586906194687, 0.5049382448196411, 0.26492083072662354], [0.3645764887332916, 0.11899013817310333, 0.40070614218711853, 0.1922418475151062]]",44de659dca48c79df23f9d2bbe3f5d358e64661d1fbf5b897e6307d8151591e3
fe41530ae8ee5f5c545a49f297f48b9e,http://1.gravatar.com/avatar/9825bc1609451f85177658d468bb18f5?s=32&amp;d=http%3A%2F%2Fwww.gravatar.com%2Favatar%2Fad516503a11cd5ca435acc9bb6523536%3Fs%3D32&amp;r=G,Naklejka na samochód sportowy,200,370,0.28515625,0.1622314453125,[],7e847e711e120725dbfc0a5d169fe0e607db57dcc8ff795a6b06f195d3057cb7
f5c8b31bcb0c3415baa47270fe9da5bb,https://files.hipcdn.com/listing-photos/5f7edf7fa12eda6eea0001ec/9dd52168-fbce-4a6e-aecd-34a0de1debf9_small@2x.jpg,strips1,100,150,0.26171875,0.1824951171875,"[[0.23155245184898376, 0.20533426105976105, 0.8086349368095398, 0.8940725922584534]]",da857cd1e1bce4f24f8aad1b4076dcd8045fa808366d06e9e4491de4824bd65d
e5676d86e212835b525c40734dc87fbe,http://rlv.zcache.co.uk/angry_bull_ceramic_star_decoration-rad6068d47538441baf914f7b0d6b70c3_x7s2g_8byvr_324.jpg,20180606025154264439000000 o,150,177,0.267333984375,0.314697265625,"[[0.35214343667030334, 0.10676656663417816, 0.6453427076339722, 0.39897090196609497]]",3ea3ae4165b1bc86ad870e53f7d89256c234f4a90640bc74469a980f6b507761
7e205d65ae7c8429527a0c4c0fbd0041,https://cdn.freeriderhd.com/free_rider_hd/tracks/prd/8/74/789653/250x150-v12.png,Agence de voyages sur-mesure au Vietnam,293,219,0.2420654296875,0.3076171875,[],36bd904faaf0e4521e5ffaf0e83235c95312b560de854fd061b2729aeaa84dd1
ecc6f4a5c5c15c4c8551facde5040a30,https://d36xftgacqn2p.cloudfront.net/listingphotos128/22019000-33.jpg?v=1610439700,Image Unavailable. Image not available for. Color  Jordan True Flight Men s  Basketball Shoes Black Gym Red-Metallic ... b08a2f841,70,417,0.2169189453125,0.30712890625,"[[0.4519003629684448, 0.6306955218315125, 0.5748915076255798, 0.7778930068016052], [0.17717276513576508, 0.4819181561470032, 0.28798484802246094, 0.6123856902122498]]",a6c2a9fe22da2b4df9cb98d9c9f7560dece2a18230920a1826b453956576532f
2db93566240d59e1a1b031f4f69901af,https://www.janworks.co.jp/admin/wp-content/themes/wp-one_set/wp-one-child/img/header_logo_after.png,Justin Cline,155,140,0.329345703125,0.3046875,[],28f954a8034fde63843ef5f987fa94bc3625cb746b0cbf056c48fea84e257cef
4d39755d8586291a8651b222c1a07ef7,https://leasanders.files.wordpress.com/2009/11/nov-bia-054.jpg?w=500&#038;h=333,alt,650,526,0.182373046875,0.1728515625,[],2f63550feb44aa6d9f7ab718bb7cd571d32f75bc98f99cfcd8318d6e80adde38
218ebaa6a4257a63b5ab8dc0e7dc13f8,http://pds.exblog.jp/pds/1/200910/05/51/f0124451_2359889.jpg,farbpalette 069,150,231,0.3515625,0.08758544921875,"[[0.6733415722846985, 0.2473064363002777, 0.8037850260734558, 0.3637753427028656]]",73bbc05777e1e841405ee2fbae57bd534a12778abf227e24ab0c0326286f4062
471dd30fe3273b49e2c29782ec4ea8e7,https://www.sic-inc.co.jp/wp/wp-content/uploads/2020/03/restaurant_7_img2.jpg,Nov BIA 054,300,450,0.2293701171875,0.30126953125,[],465d20f144bf88ba1de9f59a225962f6f93ec7984e46bb53a8aa5d41e735c715
27285ffea50fa242b40bc44e449cffe8,http://www.cadarmurah.com/wp-content/uploads/2016/09/periuk-elektrik.jpg,"2003 Chevrolet Silverado 1500 LS Z71 Off Road Lifted 4X4 Extended Cab (SOLD) - Photo 3 - Richmond, VA 23237",72,384,0.222412109375,0.07598876953125,[],6f8029d4868454c189a2f00d0ae2e4ba1644040e8ecbfce2e9ad9e97ff8edc8e
541086cd953d2a1555fd15cca4640373,https://i2.wp.com/i.dailymail.co.uk/1s/2021/05/05/03/42587132-9543895-image-a-45_1620183099465.jpg?resize=634%2C634&ssl=1,Account Lv263 – Vip 10 – 52 Heroes Awakened,300,180,0.32177734375,0.1734619140625,[],6b27d07359d69c9beecec42730cd7a8d1be40ec6e4f1a80f95f58cded5067a59
37f84daf4b1de9139121d88c11d6cff7,https://img.youtube.com/vi/YIT2eKXfbqY/hqdefault.jpg,world lap timer watch time watches alarm interval memory shop xonix digital,50,378,0.268798828125,0.123291015625,[],249271e617fe105c7dfab288a141470c281500e044fab095fd26d248774508ef
9cda097a00677e5a2cca0e16d1c4f499,http://cnstlltn.com/242x177/532a1a59-ba6c-4b91-a185-65154f0297b8/cuisine.jpg,9EEF1779-78AC-453F-B3EB-07208C4CF722.jpeg,626,400,0.3046875,0.20849609375,[],00a7569ad66eccbdfd05de676324bf0ee50fb3753c996bc6a0bd6e63353ac4e0
3a7f759928f73e81e391d57cb068eade,https://www.cartooningforpeace.org/wp-content/uploads/2018/12/IMG_3074.jpg,Used- Westfalia SA-160-06-177 Desludger Disc Centrifuge,60,120,0.3037109375,0.08905029296875,[],88ae1b4c0478f55b068dad88be002153ada4bff0c5a2041f38165fb9988127bf
9c051dd98773964fd0bcbe91059b8ea7,https://m1.35photo.pro/photos_main/291/1457939.jpg,Echa-3_2015_okladka,727,360,0.24072265625,0.11102294921875,[],957a2ec42691b1e8a3448c367a0468efaa756a5e7cf8753e6485427b8c000956
cd89ac11a858a9a35254cf630e87e780,https://cdn11.bigcommerce.com/s-s22mokao58/images/stencil/270x380/products/682/2528/a875f670-cdde-4d8b-acc8-9c7b74abce16-550-768__53372.1536909219.jpg?c=2,Polícia no DF e GO deflagram operação contra &#39;Máfia dos Concursos&#39;,90,667,0.3720703125,0.27197265625,"[[0.5442213416099548, 0.25757214426994324, 0.6231973171234131, 0.3910536468029022], [0.05947856232523918, 0.2477225959300995, 0.12843628227710724, 0.37255430221557617]]",089a8cf23978514adcae5f3779ac1d59fb9b969cff41f048c51ead10e94a4a85
ef72d2d1714d396846b62f594004ade7,https://urmokaina.lt/411296-home_default/atlosiamas-masazinis-kreslas-kreminis-dirbtine-oda.jpg,"WSMX 220857 Swirl Ring for Plasma Cutting 65 Series Torch, Plasma Cutting 85 Series Torch, Plasma Cutting 105 Series Torch (WeldingStop Aftermarket Consumables)",160,203,0.25,0.30810546875,[],bff8bb6906d783bb5196a3c43638bc95eb79889260eb9ac7d23287a40aba0e8e
ad3dff60e6dfb5f179fd7ba9e09d44c2,https://pds.exblog.jp/pds/1/201503/30/69/e0002769_23464521.jpg,5638005577 ERKEK BOT (938),177,130,0.2376708984375,0.1759033203125,[],d0a7d6c712d97db4c9a594fd274798df0f6279740419b5d5dafe2aba7b29b3b9
d130f8abba37225e3977a5fb441e8979,"https://static.wixstatic.com/media/f7802d_a942ed7c02694b9ca023dc7cab58f8f8~mv2.png/v1/fill/w_434,h_431,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/for-page-about-as.png","1271 Marshall, Lakewood, CO",512,133,0.2225341796875,0.197265625,[],6add6d1b0e59f8bd81b5a5f50e06b3ffea5880f200c5e39cc1d1c431c85ef8ce
c8e28a58636fc2aa79682125f4ac9df7,https://img-cloud.ucebnice.cz/2992326-large/e2834e8043c3a6cd3c5a7d43a7a28452/madman-library-edition-volume-1.jpg,3ECAFE014.jpg,210,431,0.390380859375,0.1346435546875,[],eed7cb032127e37914aae23632bf9b0aa52d0143ef644e0604a26ea02afe9ad6
1299aaf614623b3bbbf619bb538b18ee,https://jobs.standardmedia.co.ke/motors-store/HhMbujPl5oOxruuRp42z.jpeg,Фен Polaris PHD 1667 TTi Violet-Silver шампунь,80,358,0.271240234375,0.180908203125,"[[0.12498459964990616, 0.20124906301498413, 0.40528208017349243, 0.46323007345199585], [0.6363704800605774, 0.2249920517206192, 0.8979735374450684, 0.46909505128860474]]",293e6ce09ba95a4ccd0d69084324d13a5992f693a1bf1966b638a06a5969fdd3
83336b2d5a8d41fefeb92c455c8354c8,https://imagescdn.dealercarsearch.com/Media/11473/16886885/637413045531432529.jpg,【cazual（カズアル）】日本の地方×アウトドアのプラットフォーム,144,251,0.289306640625,0.227783203125,"[[0.6488872766494751, 0.08663150668144226, 0.750512957572937, 0.2715257406234741]]",d4dbfd1b19be27e40e8afa73e82d2341da578d804f56bdd803501e0b308ffe1c
5ac2a55030468638caaf1d0636feff5d,http://tse1.mm.bing.net/th?id=OIP.-dSfPonK3mx43XThNDfMxAHaJl,SEV最新製品のダッシュON- 詳細動画。,234,60,0.198974609375,0.21728515625,[],66616b08e12b5eee997459ee98db7231dbbc3fafe6af5ba88f82ff2b6be6d6ee
623a3ba32dfcd2008fa3b2fe2970e4c2,https://i.pinimg.com/236x/7c/cd/72/7ccd727118675280c848b1d63f6499af--cotton-candy-wedding-cotton-candy-cart.jpg,【重要】本商品は委託品となり、取次店から直接手配となります。当店のお買い物ガイド(販売条件・支払い方...,100,576,0.29345703125,0.2174072265625,[],942cbfdc5498c65c97bc699631da18e38c531b30fbd28732697fe69d128e4f31
c0a023373dd3ac35d5a3519387d825c0,https://www.featuredstuff.com/upload/MG/LG/1/MGDisplayAd-81-ImageFile1.jpg?ts=01088a69-5e2c-4bf0-9231-31a65bdd94be,"An Uganda policeman batons a journalist in Kampala on 28 May 2013, outside the Daily Monitor and Red Pepper newspapers, which were closed on May 20 by armed police",120,333,0.345458984375,0.138916015625,[],a47f0809cd780ca473278d50767efbb0539c65ce026be59dc4fddde04679d217
feb2521dca768d81e2d484a71bfe534e,http://www.51vimeo.com/data/attachment/article/1708/598d5a7561fcb.jpg,Zack &amp; Zoey Aberdeen Sweater - Medium,700,250,0.276123046875,0.3544921875,[],c3103f0aa291ce3ef01ed8a8368d5f09bc3befc9788c36596e2e265aaaf3f9e0
217bcf80917b89a1e4e99c1e27cb7546,https://cdn.noithatxuanphu.vn/hinh-anh-san-pham/thumbs/ban-hop-svh3012ov.jpg,ESPRIT Collection Reloj de cuarzo Man Hector 40.0 mm,900,85,0.270751953125,0.29443359375,[],1404b2e71065ce69139692a5b56fe9e77c32063088f9c046017c868d8e823c62
02d736b236601e2c2ad4a266f7c718e1,http://25.media.tumblr.com/tumblr_m7zlexjtH31qaik2ho1_500.jpg,"I Nyoman Tinggal : Sesudah Erupsi, Tertimpa Pandemi",200,358,0.2274169921875,0.2978515625,[],df06317e9b74997b79fd28b650a3aeb44d57f6214258b3ee666ecbeae2520b1a
28a16cdc2a93b1d9bab934a51a077460,https://www.ikea.com/cz/cs/images/products/langfjaell-konferencni-zidle-s-podruckami-gunnared-bezova-bila__0852654_pe671678_s5.jpg?f=undefined,07 - Brosten,167,410,0.26708984375,0.1707763671875,[],7c2bad38a6721732c067dd9dda7b0a65f8d5d060f9ca50a6f1c0eadecc305641
9af1cbce6f106d753eb67506c5fb74f7,https://pic.pimg.tw/vivianwhy/4ba38e7108b07.jpg,1080P-HDMI-Male-to-VGA-Female-Video-Cable-Cord-Converter-Adapter-For-PC-Monitor miniature 2,109,360,0.28271484375,0.337158203125,[],419cfbbaa49db6e6ba6d3eb7c9b3a2d0154f0bb986efc4b4ca73f472169b54ee
e02f52c90c91ba9aecd2fac68627be8d,https://www.specsserver.com/CACHE/FRKCUNGBHYUY.JPG?width=220&amp;height=220&ccid=x41997402,For the sake of the world (DVD),145,400,0.2296142578125,0.140625,[],3aa81c43ebcd08e1e09e43be4784bb4440b632d15a2a2056c2696ea7008cc693
e056c24b8a3cb7ee22ec944511b95b4f,http://www.aaronequipment.com/Images/ItemImages/Centrifuges/Disc-Automatic/Westfalia-SA-160-06-177_13326009_ap.jpg,Люк сантехнический металл 75х120,498,600,0.281494140625,0.281494140625,"[[0.3201366364955902, 0.10063701122999191, 0.6929509043693542, 0.6429235339164734]]",408df29b693b3a8726db555eee34b016e3cccd9feb1a779ba820454b6944f824
8141c2e0443f478ee8d11c9cbabf6b50,https://static1.squarespace.com/static/50f888ade4b0cc1405269a78/t/52f7d82ee4b008f86b8d7f84/1424898694547/IMG_6516.JPG,koszulka DISTANCE IN EMBRACE - CYCLONEBLAU,220,744,0.26171875,0.2493896484375,[],56feba812a5bbe54d4e2f68d0243f9b8c4b24803ae8b46a91cc4eb7f375fbe0a
