observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.35989299416542053, 0.08264871686697006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.028124094009399414, 0.014937594532966614, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,0,9,27,14
"[0.3246321976184845, -0.3036366403102875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01938045024871826, -0.06977583467960358, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,2,8,335,5
"[0.310444176197052, 0.019028540700674057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.017066121101379395, 0.022304534912109375, 0.0, 0.0, 0.0, 0.0, 1.0]",1.5,6,19,441,0
"[0.44497373700141907, -0.1337643414735794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.00012427568435668945, 0.10950572043657303, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8999999761581421,4,1,415,29
"[0.3342989683151245, -0.1432306319475174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.012442618608474731, 0.00419183075428009, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,4,4,142,14
"[0.40002432465553284, -0.20152045786380768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.09351420402526855, -0.031212106347084045, 0.0, 0.0, 0.0, 0.0, 1.0]",1.0,16,28,416,8
"[0.3288903534412384, 0.08655992895364761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.044493675231933594, 0.02553284913301468, 0.0, 0.0, 0.0, 0.0, 1.0]",1.899999976158142,3,8,146,18
"[0.4285285770893097, 0.018129218369722366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.008899867534637451, 0.044652387499809265, 0.0, 0.0, 0.0, 0.0, 1.0]",0.800000011920929,12,26,309,15
"[0.32759252190589905, 0.010031091049313545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.025105386972427368, 0.001224275678396225, 0.0, 0.0, 0.0, 0.0, 1.0]",1.600000023841858,6,0,175,24
"[0.4273209273815155, -0.06715235114097595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0005179345607757568, 0.01620030403137207, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,9,3,14,5
"[0.294384241104126, -0.03102121688425541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.248453140258789e-06, 0.007041625678539276, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,3,24,406,27
"[0.3941093981266022, -0.07821092754602432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1237059235572815, 0.07084082067012787, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0,10,170,15
"[0.26119405031204224, -0.08194983005523682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.039222896099090576, 0.008227244019508362, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0,24,322,24
"[0.384548157453537, 0.2769116461277008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.002368628978729248, 1.087784767150879e-06, 0.0, 0.0, 0.0, 0.0, 1.0]",3.0,16,8,171,12
"[0.5169693231582642, 0.1283518373966217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.019292503595352173, -0.05827432870864868, 0.0, 0.0, 0.0, 0.0, 1.0]",1.899999976158142,9,7,160,18
"[0.4293888509273529, 0.04325784370303154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06373471021652222, 0.011654414236545563, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,1,25,116,18
"[0.6079673171043396, 0.24862918257713318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0029904842376708984, -0.08677387237548828, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,5,12,57,24
"[0.2576262950897217, 0.18337257206439972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0053862035274505615, 0.009242162108421326, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,1,22,126,15
"[0.47444823384284973, 0.1383783370256424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.025631964206695557, 0.009140685200691223, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8999999761581421,6,22,2,10
"[0.41401827335357666, 0.05073348432779312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.08525806665420532, -0.0659560039639473, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,5,15,216,2
"[0.48665598034858704, 0.11490615457296371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01868438720703125, -0.03760479763150215, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,2,18,294,29
"[0.4986063241958618, 0.07831379026174545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.9802322387695312e-08, -0.0066765910014510155, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,6,5,343,8
"[0.24559929966926575, -0.11121637374162674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.06559351086616516, 0.03630736470222473, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,3,25,308,29
"[0.2589923143386841, 0.20192106068134308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.020454764366149902, -0.02423226833343506, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,6,10,38,25
"[0.4445880353450775, -0.12305895239114761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-1.8090009689331055e-05, -0.053577274084091187, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,1,3,229,10
"[0.32608580589294434, 0.03893693909049034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.021885216236114502, -0.030831634998321533, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,3,6,409,1
"[0.3603580892086029, -0.1424831598997116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.022631078958511353, 0.0214921236038208, 0.0, 0.0, 0.0, 0.0, 1.0]",0.800000011920929,4,14,219,0
"[0.4960830807685852, 0.08255503326654434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.039784908294677734, 0.009358949959278107, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,26,25,390,20
"[0.5702964067459106, 0.23524732887744904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0021833479404449463, -0.0667075589299202, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,12,16,361,14
"[0.39287853240966797, 0.1453082412481308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.009866714477539062, -0.010794773697853088, 0.0, 0.0, 0.0, 0.0, 1.0]",1.399999976158142,30,16,358,14
"[0.4829682409763336, -0.1263146996498108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.03791806101799011, -0.11969532072544098, 0.0, 0.0, 0.0, 0.0, 1.0]",0.800000011920929,8,23,155,23
"[0.5196202993392944, -0.0009068847866728902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.007911473512649536, 0.05686548352241516, 0.0, 0.0, 0.0, 0.0, 1.0]",2.0,10,9,12,1
"[0.2640511989593506, 0.26336967945098877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.00853651762008667, 0.009586304426193237, 0.0, 0.0, 0.0, 0.0, 1.0]",2.5999999046325684,10,17,382,10
"[0.27725598216056824, 0.01608663983643055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09843489527702332, -0.01917003095149994, 0.0, 0.0, 0.0, 0.0, 1.0]",1.0,7,15,200,26
"[0.2614046037197113, -0.13851326704025269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.04461053013801575, -0.04426896572113037, 0.0, 0.0, 0.0, 0.0, 1.0]",2.5,3,0,326,29
"[0.2881341874599457, 0.32222282886505127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.022160470485687256, -0.03399006277322769, 0.0, 0.0, 0.0, 0.0, 1.0]",3.5,9,24,24,24
"[0.41713935136795044, -0.17239077389240265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.841255187988281e-06, 0.04396386072039604, 0.0, 0.0, 0.0, 0.0, 1.0]",2.0999999046325684,4,10,162,1
"[0.4993404746055603, -0.1265944093465805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.016799837350845337, 0.028166592121124268, 0.0, 0.0, 0.0, 0.0, 1.0]",2.299999952316284,9,12,347,11
"[0.40327179431915283, 0.1650002896785736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022004514932632446, -0.05372484028339386, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,16,26,448,14
"[0.4830861985683441, 0.00770979281514883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.007458418607711792, -0.021521389484405518, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,11,12,362,25
"[0.27695325016975403, -0.047050364315509796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.02823781967163086, 0.04277362674474716, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,19,18,407,26
"[0.38072243332862854, 0.032324835658073425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,4,5,380,1
"[0.4808632731437683, 0.012738890945911407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0141696035861969, 0.010220177471637726, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8999999761581421,7,29,279,17
"[0.39934486150741577, -0.2920142114162445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.020855963230133057, 7.450580596923828e-07, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,10,1,498,29
"[0.43779483437538147, -0.04081856831908226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0001487433910369873, 0.0023997724056243896, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,10,24,386,7
"[0.48639822006225586, -0.16237559914588928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.019208312034606934, -0.04795168340206146, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8999999761581421,17,18,88,6
"[0.588354229927063, 0.24278543889522552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.02912193536758423, 0.022925660014152527, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,2,12,77,13
"[0.4387364685535431, -0.06531093269586563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.023894399404525757, -0.0011115968227386475, 0.0, 0.0, 0.0, 0.0, 1.0]",1.600000023841858,15,12,228,2
"[0.2077019214630127, -0.11544006317853928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.00016924738883972168, -0.0010284781455993652, 0.0, 0.0, 0.0, 0.0, 1.0]",3.5999999046325684,10,24,205,4
"[0.3230195641517639, 0.042716264724731445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,6,19,321,7
"[0.4232236444950104, -0.10914437472820282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.00115203857421875, 1.1920928955078125e-06, 0.0, 0.0, 0.0, 0.0, 1.0]",2.700000047683716,1,12,300,17
"[0.5221701860427856, 0.17321734130382538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.018030822277069092, 0.027906477451324463, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,4,7,457,11
"[0.4245128631591797, 0.15169864892959595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.012177616357803345, -0.009664349257946014, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,12,18,121,1
"[0.33236047625541687, 0.0876617431640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.010494768619537354, 0.0970117598772049, 0.0, 0.0, 0.0, 0.0, 1.0]",1.2999999523162842,5,20,278,0
"[0.3398364782333374, -0.16704076528549194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.022581100463867188, 0.012254953384399414, 0.0, 0.0, 0.0, 0.0, 1.0]",3.299999952316284,4,22,110,18
"[0.41882383823394775, -0.1303301751613617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0020066797733306885, -0.062388598918914795, 0.0, 0.0, 0.0, 0.0, 1.0]",0.800000011920929,11,20,404,25
"[0.5204104781150818, 0.010656316764652729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0005277097225189209, 0.04605315625667572, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,1,6,314,18
"[0.5043848156929016, 0.06062810495495796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.009462356567382812, -0.03455504775047302, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,6,18,132,22
"[0.259097158908844, 0.10767526924610138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0007192790508270264, -0.02594684809446335, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,4,2,251,27
"[0.21284784376621246, -0.14132224023342133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0032135844230651855, -0.02273230254650116, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,15,0,442,21
"[0.44449344277381897, 0.27960583567619324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.053820520639419556, -0.10199107229709625, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8999999761581421,1,20,310,17
"[0.44529691338539124, 0.16413119435310364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.004952430725097656, -0.02559070475399494, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,0,7,432,24
"[0.42146047949790955, -0.11383242160081863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.010903805494308472, 0.06485886126756668, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8999999761581421,11,18,443,12
"[0.548856258392334, 0.0746874213218689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.006729692220687866, 0.03239569067955017, 0.0, 0.0, 0.0, 0.0, 1.0]",2.9000000953674316,9,13,119,25
"[0.4525667130947113, 0.1462114304304123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0036222636699676514, -0.0707525759935379, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,22,18,244,20
"[0.2920985817909241, -0.16514022648334503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.03662210702896118, -0.05983705818653107, 0.0, 0.0, 0.0, 0.0, 1.0]",1.899999976158142,7,23,28,18
"[0.2822457253932953, -0.1269644796848297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.011044830083847046, 0.011666029691696167, 0.0, 0.0, 0.0, 0.0, 1.0]",3.0999999046325684,13,28,151,5
"[0.40283477306365967, -0.1311827003955841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.016725480556488037, 0.1166878342628479, 0.0, 0.0, 0.0, 0.0, 1.0]",2.799999952316284,33,18,167,3
"[0.44666457176208496, -0.17714285850524902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.023063212633132935, -0.028579629957675934, 0.0, 0.0, 0.0, 0.0, 1.0]",1.399999976158142,22,3,148,20
"[0.4792797863483429, 0.15186716616153717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.03853878378868103, -0.001016080379486084, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,8,1,433,14
"[0.2462007701396942, -0.08194996416568756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.00222739577293396, 0.029109004884958267, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,18,3,325,5
"[0.5103349685668945, -0.02444511651992798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.02417933940887451, -0.00820930302143097, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,7,1,172,9
"[0.3799015283584595, 0.035235535353422165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-5.373358726501465e-05, 0.011882051825523376, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,8,6,287,14
"[0.34453707933425903, 0.23088756203651428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0011342763900756836, -0.015580549836158752, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,9,4,96,8
"[0.2606101930141449, -0.07237908244132996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.003240838646888733, -0.06480445712804794, 0.0, 0.0, 0.0, 0.0, 1.0]",0.800000011920929,0,7,364,7
"[0.575161874294281, 0.22806715965270996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-5.066394805908203e-07, -0.003962129354476929, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,12,17,412,6
"[0.42938312888145447, 0.0028546927496790886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0013117492198944092, -0.06247127056121826, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,18,14,106,27
"[0.42246997356414795, -0.30403614044189453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.002346724271774292, -1.7434358596801758e-06, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,10,14,379,15
"[0.43176472187042236, -0.07403676956892014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.04279789328575134, 0.05343783646821976, 0.0, 0.0, 0.0, 0.0, 1.0]",0.800000011920929,2,5,397,9
"[0.49552586674690247, -0.09539341181516647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.04795032739639282, -0.014716193079948425, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,17,1,371,20
"[0.32260116934776306, -0.24584564566612244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-5.2481889724731445e-05, -2.462416887283325e-06, 0.0, 0.0, 0.0, 0.0, 1.0]",2.200000047683716,0,18,138,14
"[0.42146140336990356, -0.1391945332288742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.9680471420288086e-05, 0.009703785181045532, 0.0, 0.0, 0.0, 0.0, 1.0]",1.899999976158142,10,27,261,20
"[0.34882357716560364, -0.24484871327877045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-3.874301910400391e-06, 0.039532098919153214, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,1,0,100,25
"[0.3473677933216095, 0.2125566005706787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.3709068298339844e-06, 0.031526803970336914, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,3,18,425,16
"[0.3975409269332886, -0.2678302526473999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0028260797262191772, 3.725290298461914e-07, 0.0, 0.0, 0.0, 0.0, 1.0]",2.0999999046325684,4,11,158,0
"[0.2707376182079315, 0.07104504853487015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-1.6182661056518555e-05, -0.04566410183906555, 0.0, 0.0, 0.0, 0.0, 1.0]",2.0999999046325684,21,14,125,20
"[0.4466237723827362, -0.2739746570587158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.005446821451187134, -0.03159263730049133, 0.0, 0.0, 0.0, 0.0, 1.0]",1.2000000476837158,14,24,367,0
"[0.28517261147499084, 0.022665783762931824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0018267631530761719, -0.08994747698307037, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,35,7,135,5
"[0.25830867886543274, -0.057112887501716614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-8.821487426757812e-06, -0.020699962973594666, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,6,1,211,23
"[0.4574502110481262, -0.1590118408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.024785280227661133, 0.001437593251466751, 0.0, 0.0, 0.0, 0.0, 1.0]",1.2999999523162842,13,10,236,12
"[0.507469654083252, 0.012739303521811962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0005381107330322266, 0.0016624033451080322, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,3,3,214,23
"[0.33492451906204224, -0.20299042761325836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.03150704503059387, -0.10825178027153015, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,11,24,18,24
"[0.4291633069515228, -0.19211778044700623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0204068124294281, -0.021333914250135422, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,5,0,469,20
"[0.2797880470752716, -0.03390388563275337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.008088171482086182, -0.045760974287986755, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,15,5,56,15
"[0.43802523612976074, -0.19171811640262604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.010465174913406372, 0.04110914468765259, 0.0, 0.0, 0.0, 0.0, 1.0]",3.0999999046325684,35,4,480,12
"[0.3511461615562439, 0.34486809372901917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.042591214179992676, -0.10690861195325851, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,22,14,449,12
"[0.43825018405914307, 0.07450909167528152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.005497455596923828, -0.031491346657276154, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,27,5,53,18
"[0.5613479018211365, 0.09789250791072845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",3.299999952316284,6,25,197,1
"[0.4443703591823578, 0.16559503972530365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.11849525570869446, -0.012346729636192322, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,17,3,403,3
"[0.2687774896621704, -0.05707859620451927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.011325567960739136, 0.026482969522476196, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,24,18,288,6
"[0.35929858684539795, 0.14583320915699005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.05665227770805359, -0.004404708743095398, 0.0, 0.0, 0.0, 0.0, 1.0]",2.200000047683716,18,18,259,1
"[0.5405774712562561, -0.12659431993961334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.010231465101242065, 0.03602641820907593, 0.0, 0.0, 0.0, 0.0, 1.0]",1.399999976158142,10,2,267,2
"[0.2952556908130646, -0.06019202992320061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.036073505878448486, 0.025435179471969604, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0,17,21,107,25
"[0.35820382833480835, -0.15625759959220886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0037245750427246094, 0.04202581197023392, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,7,12,476,9
"[0.4685072898864746, -0.2146088033914566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0006503462791442871, -0.013175588101148605, 0.0, 0.0, 0.0, 0.0, 1.0]",1.2999999523162842,8,28,143,10
"[0.3063964247703552, -0.22604860365390778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.162052720785141, -0.0204036645591259, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20000000298023224,14,10,265,19
"[0.41882389783859253, -0.13028237223625183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",2.0,22,5,452,6
"[0.48649972677230835, 0.23113256692886353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.01044386625289917, 0.10488904267549515, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,7,5,491,5
"[0.3875461220741272, -0.260899156332016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.016132265329360962, -0.0015547703951597214, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,8,11,184,20
"[0.31316477060317993, -0.15523387491703033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.014819055795669556, 0.0037602651864290237, 0.0, 0.0, 0.0, 0.0, 1.0]",0.6000000238418579,3,7,377,15
"[0.4584429860115051, 0.22756356000900269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.03204789757728577, 0.04035849869251251, 0.0, 0.0, 0.0, 0.0, 1.0]",1.100000023841858,21,16,323,22
"[0.3389105796813965, -0.17225004732608795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.9073486328125e-06, -0.02162117138504982, 0.0, 0.0, 0.0, 0.0, 1.0]",1.600000023841858,1,25,6,16
"[0.3661719262599945, -0.04436749964952469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.02522212266921997, -0.07343966513872147, 0.0, 0.0, 0.0, 0.0, 1.0]",0.10000000149011612,10,15,48,14
"[0.30968719720840454, 0.1848278045654297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.002504900097846985, -0.07886263728141785, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,3,5,201,1
"[0.25666388869285583, -0.08194940537214279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01970246434211731, 0.0022098496556282043, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,6,26,482,18
"[0.47049155831336975, -0.055340636521577835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0366826057434082, 0.0243166983127594, 0.0, 0.0, 0.0, 0.0, 1.0]",0.30000001192092896,22,14,39,2
"[0.6084742546081543, 0.13210298120975494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.006105512380599976, 0.0017026811838150024, 0.0, 0.0, 0.0, 0.0, 1.0]",0.699999988079071,10,7,92,9
"[0.27278581261634827, -0.04840010777115822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.00029844045639038086, -0.02897477336227894, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,11,10,305,12
"[0.5278841257095337, -0.059994153678417206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.004324883222579956, 0.03753339499235153, 0.0, 0.0, 0.0, 0.0, 1.0]",2.700000047683716,19,11,74,16
"[0.4670241177082062, -0.09183661639690399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.034519702196121216, 0.1229705810546875, 0.0, 0.0, 0.0, 0.0, 1.0]",0.5,0,25,94,5
"[0.36989128589630127, 0.11133339256048203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.05130738019943237, -0.009149231016635895, 0.0, 0.0, 0.0, 0.0, 1.0]",0.4000000059604645,8,9,128,10
