observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.5461552143096924, -0.09133824706077576, 0.4356437921524048, -0.3238404393196106, 0.7993648052215576, 0.3425525426864624, 0.3725600838661194, 0.0]","[0.012265108525753021, 0.10087914019823074, 0.14053523540496826, -0.02475193701684475, 0.03961107134819031, 0.07687785476446152, 0.0]",9.666666984558105,34,0,144,7
"[0.6451826691627502, -0.18460921943187714, 0.43152138590812683, -0.6652508974075317, 0.7215784192085266, 0.029397444799542427, 0.1894771307706833, 1.0]","[0.004916945938020945, 0.0366763137280941, -0.09336014837026596, 0.013512738980352879, 0.05210268124938011, -0.01755451038479805, 0.0]",15.333333015441895,24,2,124,8
"[0.5645816326141357, 0.020434759557247162, 0.9174730777740479, 0.7039391398429871, -0.6042413711547852, -0.1969306319952011, -0.31714412569999695, 0.2502608597278595]","[0.03723636642098427, 0.007243865169584751, 0.007101401221007109, -0.03140382096171379, 0.011873635463416576, 0.03213445842266083, 0.0]",11.666666984558105,27,1,382,1
"[0.5117682814598083, -0.10330069065093994, 0.6380442380905151, -0.36250725388526917, 0.8294463157653809, 0.2617889642715454, 0.3347742259502411, 0.0]","[0.015718400478363037, 0.009844092652201653, -0.004316824022680521, 0.10093187540769577, -0.03364647924900055, 0.019223138689994812, 1.0]",5.666666507720947,76,7,37,4
"[0.6370555758476257, 0.05139956250786781, 0.8638548254966736, -0.6415669322013855, 0.4612780511379242, -0.3158482611179352, 0.5252183675765991, 1.0]","[0.19617901742458344, -0.08164418488740921, 0.021038053557276726, -0.040994320064783096, -0.09309298545122147, -0.20836499333381653, 0.0]",3.3333332538604736,24,4,440,7
"[0.38206496834754944, -0.22304701805114746, 0.4308338761329651, -0.597946047782898, 0.7613248229026794, 0.1844395101070404, 0.16978539526462555, 0.0]","[-0.016936976462602615, 0.006649178918451071, -0.021355241537094116, -0.0655955970287323, -0.12257430702447891, -0.16815657913684845, 1.0]",2.6666667461395264,32,6,107,8
"[0.5087039470672607, -0.15188278257846832, 0.6228296756744385, -0.5677250027656555, 0.8060036897659302, 0.0978546068072319, 0.13590764999389648, 0.0]","[0.011605046689510345, 0.006909330375492573, -0.04043541103601456, 0.07372850924730301, 0.04184967279434204, -0.029432173818349838, 0.0]",5.0,43,0,34,7
"[0.6306481957435608, -0.18073491752147675, 0.4401942193508148, -0.6701553463935852, 0.7110949754714966, 0.03608802333474159, 0.20960299670696259, 1.0]","[0.08982027322053909, 0.06115267053246498, -0.11074726283550262, 0.036525141447782516, -0.055169060826301575, 0.08276430517435074, 1.0]",28.0,19,4,97,0
"[0.6961016654968262, -0.239576056599617, 0.7110618352890015, -0.33291223645210266, 0.8191025257110596, 0.03724841773509979, 0.46567481756210327, 1.0]","[0.012322449125349522, -0.04972117394208908, -0.07587040215730667, 0.07624548673629761, 0.02002321556210518, -0.015146153047680855, 1.0]",13.0,100,7,179,0
"[0.46885064244270325, -0.23330920934677124, 0.7966309785842896, -0.3892253041267395, 0.8632370233535767, 0.20607177913188934, 0.24669811129570007, 0.0]","[-0.010530143976211548, -0.0023817892652004957, 0.10232143849134445, 0.0660146102309227, -0.10567089915275574, -0.026780808344483376, 0.0]",7.333333492279053,27,0,210,7
"[0.565032422542572, 0.020426886156201363, 0.2125162035226822, -0.5072316527366638, 0.7709173560142517, 0.2502804398536682, 0.2928518056869507, 0.0]","[0.09265635162591934, -0.010766220279037952, 0.03849727660417557, 0.056633878499269485, -0.059192098677158356, -0.13704290986061096, 0.0]",17.33333396911621,12,6,123,0
"[0.43814021348953247, -0.2166537046432495, 0.9761679768562317, -0.603318452835083, 0.7807459235191345, -0.034388210624456406, 0.15893402695655823, 0.0]","[0.01955149695277214, 0.0034794718958437443, -0.0419132374227047, 0.017111768946051598, -0.12462495267391205, -0.011736656539142132, 1.0]",27.66666603088379,33,8,336,0
"[0.38584235310554504, -0.21550774574279785, 0.8450493812561035, -0.5844742059707642, 0.7982429265975952, -0.03622230142354965, 0.14101795852184296, 1.0]","[0.070013128221035, 0.04520506039261818, 0.02106359601020813, 0.035840071737766266, -0.09084834158420563, -0.033552806824445724, 0.0]",1.0,16,6,171,7
"[0.5022412538528442, -0.2014748752117157, 0.46424123644828796, 0.7192777395248413, -0.6374685764312744, -0.0921417698264122, -0.26035216450691223, 0.9817674160003662]","[-0.009383405558764935, 0.018341345712542534, 0.06170373409986496, -0.04208463430404663, -0.10488054901361465, 0.05657670274376869, 0.0]",27.0,67,8,119,0
"[0.43832501769065857, -0.216080442070961, 0.9783539175987244, -0.6029654741287231, 0.7801539897918701, -0.03708479553461075, 0.1625334620475769, 0.1601240336894989]","[0.007911100052297115, -0.014493158087134361, -0.07546152919530869, -0.17947353422641754, 0.12379460781812668, -0.08207779377698898, 1.0]",0.6666666865348816,29,7,177,7
"[0.8187209367752075, -0.04984574392437935, 0.8330628275871277, 0.752849280834198, -0.47394150495529175, 0.05713043734431267, -0.45313745737075806, 0.3489440977573395]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.0,0,0,388,0
"[0.5900281667709351, -0.06433990597724915, 0.09721183031797409, -0.49744105339050293, 0.7755556106567383, 0.2597275674343109, 0.28914958238601685, 1.0]","[0.003594702808186412, 0.036508314311504364, 0.02682233601808548, 0.028047198429703712, -0.12752486765384674, 0.07973431050777435, 0.0]",4.666666507720947,19,1,315,1
"[0.6131118535995483, -0.04988875612616539, 0.1364988386631012, -0.5519385933876038, 0.7649204134941101, 0.2062011957168579, 0.2602721154689789, 0.0]","[0.005313127767294645, -0.0037443912588059902, 0.0002585533366072923, 0.006421259604394436, -0.07503683120012283, 0.014201715588569641, 0.0]",19.0,52,7,236,1
"[0.438327431678772, -0.21607087552547455, 0.9783902168273926, -0.6029598116874695, 0.7801439762115479, -0.03712913766503334, 0.16259223222732544, 0.8577984571456909]","[0.03269243612885475, 0.0187712199985981, -0.08573468029499054, -0.07869930565357208, 0.03282436355948448, -0.1377321034669876, 1.0]",8.666666984558105,110,4,338,7
"[0.8187252283096313, -0.049773722887039185, 0.8330114483833313, 0.7528702616691589, -0.4739248752593994, 0.05707935988903046, -0.4531264007091522, 0.0]","[0.08972403407096863, -0.03714565187692642, 0.1021898090839386, -0.04955384135246277, -0.1525862067937851, 0.011321078054606915, 0.0]",18.66666603088379,0,2,416,1
"[0.5958974361419678, -0.1416521817445755, 0.926413357257843, -0.5672667026519775, 0.7730293869972229, 0.11704113334417343, 0.25871872901916504, 0.8228341341018677]","[0.05730133503675461, 0.05817202851176262, 0.03013250045478344, 0.010706684552133083, -0.19314636290073395, 0.08736000955104828, 0.0]",3.0,14,2,474,4
"[0.5913304686546326, -0.05265701562166214, 0.6510867476463318, -0.6420646905899048, 0.7027948498725891, 0.14796102046966553, 0.26821616291999817, 0.6541615128517151]","[0.03550693765282631, -0.030561678111553192, 0.20600691437721252, -0.1806609332561493, -0.3900560140609741, -0.05184474587440491, 0.0]",22.33333396911621,37,0,400,2
"[0.6452606320381165, -0.1846853345632553, 0.4159480631351471, -0.6652175188064575, 0.7216044068336487, 0.029291126877069473, 0.18951180577278137, 0.6185178160667419]","[-0.0008033189224079251, 0.001549971173517406, -0.0022245694417506456, -0.00012127046647947282, 0.005830197595059872, 0.005258701741695404, 1.0]",5.0,33,1,88,0
"[0.5203453302383423, -0.2584725022315979, 0.7712011337280273, -0.6315383315086365, 0.7619315385818481, 0.0731000304222107, 0.12359648197889328, 0.0]","[0.07470279932022095, -0.061250410974025726, -0.015164566226303577, -0.062410224229097366, 0.3597085177898407, 0.19530540704727173, 0.0]",25.33333396911621,1,6,316,7
"[0.6201180219650269, -0.1785132884979248, 0.47651535272598267, -0.6721079349517822, 0.7007871866226196, 0.03122274950146675, 0.23705142736434937, 0.0]","[0.17707709968090057, -0.03081333264708519, 0.017643123865127563, -0.03397132083773613, -0.13223779201507568, -0.17904528975486755, 0.0]",7.666666507720947,17,1,393,6
"[0.6084377765655518, -0.07313307374715805, 0.18204514682292938, -0.5665633678436279, 0.746446967124939, 0.23643270134925842, 0.25675368309020996, 0.0]","[0.001241972902789712, -0.0035608350299298763, -0.06378966569900513, 0.0769456997513771, 0.059443920850753784, 0.168278768658638, 1.0]",5.0,15,3,206,7
"[0.50433748960495, -0.11408514529466629, 0.6722480058670044, -0.38471081852912903, 0.828627347946167, 0.22940653562545776, 0.3357781767845154, 0.0]","[0.046931177377700806, 0.023961350321769714, -0.01732379011809826, 0.08396175503730774, -0.0015140643808990717, 0.07382150739431381, 1.0]",5.333333492279053,13,1,38,6
"[0.635828971862793, -0.17921806871891022, 0.482047438621521, 0.6823859214782715, -0.6811791062355042, 0.0016872414853423834, -0.2652199864387512, 0.9446201324462891]","[-0.039129551500082016, -0.03931621089577675, -0.07584117352962494, 0.3391769528388977, 0.007048200350254774, -0.1496933251619339, 1.0]",5.333333492279053,97,4,198,7
"[0.6451916694641113, -0.1846158504486084, 0.4158194661140442, -0.6652465462684631, 0.7215906977653503, 0.029389843344688416, 0.18944700062274933, 1.0]","[-0.06217717379331589, 0.0023237825371325016, 0.10760064423084259, 0.07432927936315536, -0.050896722823381424, 0.06347470730543137, 1.0]",3.3333332538604736,47,5,152,7
"[0.4355420172214508, -0.1875932514667511, 0.9473221302032471, -0.628330409526825, 0.751168966293335, 0.042940299957990646, 0.19774286448955536, 0.0]","[0.035056959837675095, 0.010659506544470787, -0.11427096277475357, 0.38343730568885803, -0.02443033456802368, 0.012034240178763866, 1.0]",8.0,4,6,379,7
"[0.686543881893158, -0.24254034459590912, 0.6261072158813477, -0.3719446361064911, 0.8528038859367371, -0.0193148385733366, 0.366073340177536, 0.0]","[-0.008064886555075645, 0.0237350445240736, 0.15386760234832764, 0.18664580583572388, -0.3220664858818054, 0.12474633008241653, 0.0]",5.0,13,0,453,1
"[0.5905848741531372, -0.1916433721780777, 0.49072399735450745, 0.7275429368019104, -0.6429312229156494, -0.15108934044837952, -0.1857222318649292, 0.0]","[0.010211859829723835, 0.03852790966629982, -1.0150894013349898e-05, 0.06656238436698914, -0.002434892812743783, 0.09205792844295502, 1.0]",10.0,3,8,55,3
"[0.6539610624313354, -0.22662201523780823, 0.652686357498169, -0.3751673996448517, 0.8495556712150574, 0.03602895885705948, 0.369061678647995, 0.0]","[-0.0033513682428747416, 0.031047901138663292, 0.0733705386519432, -0.216098353266716, -0.06819453090429306, 0.05847453698515892, 0.0]",3.6666667461395264,32,1,284,7
"[0.47273877263069153, -0.17611469328403473, 0.8525944352149963, -0.6310908794403076, 0.7406376004219055, 0.05411544442176819, 0.22416897118091583, 0.0]","[0.08203539252281189, -0.0237051360309124, -0.016867848113179207, 0.05690784007310867, 0.12200933694839478, -0.12509697675704956, 1.0]",7.666666507720947,30,4,6,6
"[0.7037226557731628, -0.23723532259464264, 0.5974227786064148, -0.34086698293685913, 0.8701674938201904, -0.02789335325360298, 0.3547396957874298, 0.0005217391299083829]","[0.03527209162712097, 0.13316836953163147, -0.01788841187953949, 0.22692906856536865, -0.047765977680683136, 0.25227320194244385, 1.0]",8.0,20,2,100,1
"[0.4201206862926483, -0.14831432700157166, 0.9140782952308655, -0.6521173715591431, 0.7144958972930908, 0.1136603057384491, 0.22653891146183014, 0.0]","[-1.1102230246251565e-16, -1.3877787807814457e-17, 1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0]",6.0,28,0,446,2
"[0.46808546781539917, -0.15175031125545502, 0.9207207560539246, -0.596946120262146, 0.7483853101730347, 0.13662321865558624, 0.2547720670700073, 1.0]","[-0.03584161773324013, -0.007401435170322657, -0.12841378152370453, -0.0625830888748169, 0.04681384935975075, -0.03589772805571556, 0.0]",4.333333492279053,15,3,221,1
"[0.5453627705574036, 0.04251233860850334, 0.565950334072113, -0.5710635781288147, 0.6661528944969177, -0.07563652843236923, 0.4737149178981781, 1.0]","[-0.10254630446434021, -0.08962278068065643, 0.027956286445260048, 0.05869576707482338, 0.24047672748565674, -0.02419767715036869, 0.0]",5.666666507720947,101,2,391,5
"[0.360006719827652, -0.20154356956481934, 0.7387474179267883, -0.5830168724060059, 0.8067959547042847, -0.02337649092078209, 0.09287184476852417, 1.0]","[0.050181057304143906, 0.06703319400548935, -0.14767661690711975, 0.23297607898712158, 0.0630468800663948, 0.027218135073781013, 1.0]",3.0,39,5,282,5
"[0.5916799902915955, -0.054165031760931015, 0.6557568311691284, -0.6418546438217163, 0.7027842998504639, 0.1445775330066681, 0.2705811858177185, 0.188322976231575]","[0.06396207958459854, -0.04653472825884819, -0.03311790153384209, -0.013613398186862469, 0.35350435972213745, 0.22799992561340332, 0.0]",29.66666603088379,31,0,378,7
"[0.3855551481246948, -0.2518198788166046, 0.8857346177101135, -0.6283020377159119, 0.7532878518104553, -0.0650886744260788, 0.18318675458431244, 0.0]","[0.00022178300423547626, 0.013686048798263073, -0.04198284074664116, 0.07265862077474594, 0.0002553268859628588, 0.015239848755300045, 1.0]",15.333333015441895,6,1,464,1
"[0.553467333316803, -0.16972889006137848, 0.8368583917617798, -0.6355423927307129, 0.6660319566726685, 0.05170126631855965, 0.38705840706825256, 1.0]","[0.0, -1.3877787807814457e-17, 1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0]",7.333333492279053,111,6,28,4
"[0.5621151924133301, -0.20400148630142212, 0.43140652775764465, 0.6853529810905457, -0.6821090579032898, -0.07426343113183975, -0.2439333200454712, 1.0]","[0.037141069769859314, 0.0358448326587677, -0.08602124452590942, -0.09128136187791824, 0.013728093355894089, 0.04783695936203003, 1.0]",5.0,74,7,39,4
"[0.5210801362991333, 0.10511507838964462, 0.7057969570159912, 0.6637703776359558, -0.5389105081558228, 0.1806400716304779, -0.486162006855011, 1.0]","[-0.002275265986099839, 0.011065335012972355, -0.026018057018518448, 0.05253631994128227, 0.025153040885925293, -5.507248715730384e-05, 0.0]",7.666666507720947,58,1,59,0
"[0.6560343503952026, -0.19144979119300842, 0.42612916231155396, -0.6836288571357727, 0.693048357963562, 0.028376543894410133, 0.22700293362140656, 1.0]","[0.036488115787506104, 0.052016157656908035, 0.2638288736343384, -0.08572210371494293, -0.16987797617912292, 0.09137245267629623, 0.0]",36.66666793823242,15,7,22,0
"[0.841414749622345, -0.06890814006328583, 0.8836473226547241, -0.5772126913070679, 0.753197431564331, 0.005862991791218519, 0.31541207432746887, 0.0]","[-0.0432196669280529, 0.0229378379881382, -0.15523827075958252, -0.0286235474050045, 0.11486057937145233, 0.01102001778781414, 0.0]",23.66666603088379,4,7,62,0
"[0.591314435005188, -0.05265503004193306, 0.651223361492157, -0.6420525908470154, 0.7027784585952759, 0.14794519543647766, 0.2682967782020569, 0.887080729007721]","[0.008867698721587658, 0.0036897941026836634, -0.08297258615493774, 0.09872407466173172, 0.04939941316843033, -0.04412941634654999, 1.0]",17.66666603088379,32,4,431,6
"[0.43832340836524963, -0.21608683466911316, 0.9783297181129456, -0.6029692888259888, 0.7801606059074402, -0.03705524653196335, 0.16249428689479828, 0.0]","[0.01261831447482109, 0.0011840439401566982, -0.030412090942263603, 0.013184420764446259, -0.03760072961449623, -0.04104287549853325, 1.0]",8.666666984558105,41,8,241,1
"[0.5890933871269226, 0.02407289296388626, 0.22873187065124512, -0.5244967937469482, 0.7616316080093384, 0.25965172052383423, 0.2782111167907715, 0.11913043260574341]","[0.042854078114032745, 0.039306625723838806, -0.02531769871711731, 0.11097556352615356, 0.047004763036966324, 0.08131296187639236, 0.0]",9.666666984558105,12,0,48,0
"[0.5911551713943481, -0.09076586365699768, 0.1591683328151703, -0.18163330852985382, 0.9375916123390198, 0.19701360166072845, 0.221623495221138, 0.0]","[-0.07733280211687088, -0.09488780796527863, -0.046334702521562576, -0.03647102788090706, 0.2775055766105652, -0.12354453653097153, 0.0]",25.0,5,0,143,0
"[0.5437829494476318, -0.20497196912765503, 0.4392881393432617, 0.6901717782020569, -0.6743958592414856, -0.07892665266990662, -0.25024735927581787, 1.0]","[0.03644492104649544, -0.007614772766828537, -0.03311243653297424, -0.008035803213715553, 0.049954116344451904, -0.028397822752594948, 0.0]",13.666666984558105,2,6,277,7
"[0.5133370161056519, -0.14634987711906433, 0.6506950855255127, -0.5966272354125977, 0.7878234386444092, 0.07435282319784164, 0.1335735023021698, 0.0]","[-0.0306242685765028, -0.0659903883934021, -0.037001483142375946, -0.03204048424959183, 0.1357845962047577, -0.11240793019533157, 0.0]",1.3333333730697632,95,5,161,1
"[0.6451826691627502, -0.18460921943187714, 0.42387717962265015, -0.6652508974075317, 0.7215784192085266, 0.029397444799542427, 0.1894771307706833, 1.0]","[-0.009133554063737392, -0.008116232231259346, -0.04162716865539551, 0.0637073814868927, 0.05128011852502823, -0.09201119840145111, 1.0]",8.0,40,5,122,2
"[0.5844214558601379, -0.05416326969861984, 0.3210235834121704, -0.2766343057155609, 0.8486806750297546, 0.280571848154068, 0.35283714532852173, 0.0]","[0.013288120739161968, 0.07106070965528488, 0.10405190289020538, -0.038158148527145386, 0.024493860080838203, 0.027424966916441917, 0.0]",3.3333332538604736,24,8,102,4
"[0.45373886823654175, -0.1971210092306137, 0.919112503528595, -0.5574088096618652, 0.784390926361084, 0.053213365375995636, 0.2668231427669525, 0.0]","[0.08158646523952484, 0.05582180619239807, 0.10116840898990631, -0.18491755425930023, -0.23476646840572357, 0.17103427648544312, 0.0]",23.0,14,5,352,0
"[0.7792313694953918, -0.05810380354523659, 0.9546298384666443, -0.6297433972358704, 0.7047806978225708, -0.0078258216381073, 0.3265672028064728, 1.0]","[0.012034027837216854, -0.004190174397081137, 0.024940332397818565, -0.010237817652523518, -0.057427871972322464, 0.0029078866355121136, 0.0]",11.0,6,7,349,4
"[0.43814244866371155, -0.21663089096546173, 0.976159930229187, -0.6033338308334351, 0.7807261347770691, -0.03434627875685692, 0.158982053399086, 0.0]","[0.023907333612442017, -0.012930076569318771, -0.07760144770145416, 0.04542545974254608, 0.17446716129779816, -0.047551389783620834, 1.0]",7.0,16,2,368,6
"[0.688150942325592, 0.07748384773731232, 0.8828570246696472, -0.6811820864677429, 0.427293986082077, -0.29228249192237854, 0.5176695585250854, 1.0]","[0.00943900365382433, -0.014847191981971264, -0.06726045906543732, 0.06950630992650986, -0.07422950118780136, -0.07752691954374313, 1.0]",6.0,23,0,175,7
"[0.5764768123626709, 0.04469786956906319, 0.8596332669258118, 0.7190636992454529, -0.6052122116088867, -0.22888968884944916, -0.25352540612220764, 0.3700869679450989]","[-0.044593580067157745, -0.10489698499441147, -0.06932295113801956, -0.12447606772184372, 0.21542102098464966, -0.21584144234657288, 0.0]",15.666666984558105,6,7,212,0
"[0.5032503008842468, -0.15536873042583466, 0.6126255393028259, -0.5561071634292603, 0.8128880858421326, 0.10828284919261932, 0.13502806425094604, 0.0]","[-0.0037180969957262278, 0.007007421460002661, -0.0024279721546918154, -0.08675801008939743, 0.01200893148779869, 0.044411059468984604, 1.0]",1.3333333730697632,42,5,279,1
"[0.7678070068359375, 0.016792723909020424, 0.919209361076355, -0.6118558645248413, 0.5106586217880249, 0.05602800473570824, 0.6014324426651001, 0.32204651832580566]","[0.009441949427127838, -0.007671182509511709, 0.02889268286526203, -0.012020560912787914, -0.06710134446620941, -0.024797948077321053, 1.0]",18.33333396911621,31,4,385,8
"[0.4649559259414673, -0.19124048948287964, 0.8847464323043823, -0.5455155372619629, 0.7749919891357422, 0.09890154749155045, 0.30334582924842834, 0.0]","[0.01919848844408989, -0.013381574302911758, -0.008551438339054585, 0.007843044586479664, -0.03937990590929985, -0.031547289341688156, 1.0]",14.333333015441895,57,1,17,3
"[0.5824969410896301, -0.07797841727733612, 0.4131317436695099, -0.3194481432437897, 0.9036858677864075, 0.12058909237384796, 0.25838541984558105, 1.0]","[0.13136613368988037, -0.0579322911798954, -0.014570591039955616, 0.2557321786880493, -0.20606373250484467, -0.046646080911159515, 1.0]",19.0,49,7,216,6
"[0.5249220728874207, -0.09848149120807648, 0.5195344090461731, -0.3119339346885681, 0.826104998588562, 0.31573987007141113, 0.3472118079662323, 0.0]","[0.023298488929867744, 0.0012271287851035595, 0.0006135799339972436, -0.06633022427558899, -0.034747906029224396, -0.016797944903373718, 0.0]",18.33333396911621,113,5,114,8
"[0.4184022545814514, -0.08290793001651764, 0.40965619683265686, -0.47556737065315247, 0.8516652584075928, 0.18016019463539124, 0.12666605412960052, 1.0]","[-0.022657880559563637, 0.01596081256866455, -0.019588790833950043, -0.04466761276125908, -0.12553907930850983, -0.10516953468322754, 1.0]",5.0,57,4,92,8
"[0.4814368784427643, 0.056109968572854996, 0.09398861974477768, -0.5004965662956238, 0.8074402213096619, 0.2067137062549591, 0.23412150144577026, 0.6510558724403381]","[0.024126173928380013, 0.03162015974521637, -0.08164408057928085, 0.09773233532905579, 0.0635964497923851, -0.1512506902217865, 1.0]",8.333333015441895,42,5,202,1
"[0.5192102789878845, 0.10421361774206161, 0.7448249459266663, -0.6567539572715759, 0.5185247659683228, -0.20484809577465057, 0.5077829957008362, 1.0]","[0.027951952069997787, 0.03780131787061691, 0.01571817509829998, 0.058076515793800354, -0.0883784145116806, 0.018201321363449097, 0.0]",5.666666507720947,82,7,40,7
"[0.5885044932365417, -0.00990391056984663, 0.8798973560333252, -0.663009762763977, 0.6710630655288696, 0.08513837307691574, 0.32069286704063416, 1.0]","[5.551115123125783e-17, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0]",10.666666984558105,19,1,231,1
"[0.6250959634780884, -0.1788681447505951, 0.4853035807609558, -0.6784690618515015, 0.6863696575164795, 0.008276679553091526, 0.2617400586605072, 0.6345426440238953]","[-0.0924493819475174, 0.03300198167562485, 0.19931776821613312, -0.2215421348810196, -0.4761476516723633, 0.29865753650665283, 0.0]",4.666666507720947,38,1,91,8
"[0.5471300482749939, -0.11573826521635056, 0.3878682851791382, -0.3224709928035736, 0.9160746932029724, 0.1078978180885315, 0.21255026757717133, 1.0]","[0.0030400659888982773, 0.007288062945008278, -0.02991586923599243, 0.05213696137070656, 0.005954019725322723, -0.02496374398469925, 1.0]",7.0,41,7,32,5
"[0.37295597791671753, -0.12723301351070404, 0.4100196659564972, -0.4475542902946472, 0.8707841038703918, 0.18725170195102692, 0.07979326695203781, 1.0]","[-0.009433981031179428, 0.022267600521445274, -0.005875712726265192, -0.310492604970932, 0.031002501025795937, 0.16277018189430237, 1.0]",18.66666603088379,11,5,24,0
"[0.6101369261741638, 0.055964890867471695, 0.8565735816955566, -0.6303098201751709, 0.47258129715919495, -0.3072332739830017, 0.5338390469551086, 1.0]","[0.015711767598986626, -0.020679064095020294, 0.00805861409753561, 0.028862563893198967, 0.06220206245779991, 0.05482536181807518, 0.0]",4.666666507720947,58,5,189,7
"[0.6236959099769592, -0.178352490067482, 0.48713067173957825, -0.6768909096717834, 0.6912689805030823, 0.014173728413879871, 0.2525171935558319, 0.39888373017311096]","[-0.0030743004754185677, -0.014690086245536804, 0.02306479588150978, 0.03783513233065605, -0.09405624121427536, -0.014709757640957832, 0.0]",2.6666667461395264,10,0,417,7
"[0.6635192632675171, -0.18510989844799042, 0.45561787486076355, 0.6862000823020935, -0.684898316860199, -5.398829671321437e-05, -0.24503827095031738, 1.0]","[0.0038047735579311848, -0.002826526528224349, -0.0008856891072355211, -0.04991159215569496, -0.028747260570526123, -0.013196428306400776, 1.0]",26.66666603088379,47,0,485,0
"[0.4363548159599304, -0.221455380320549, 0.9651668071746826, -0.5842323303222656, 0.7906671762466431, -0.02005241997539997, 0.18197767436504364, 0.0]","[0.015000551007688046, 0.0240505188703537, -0.059112101793289185, -0.049610745161771774, -0.024281807243824005, -0.10271578282117844, 1.0]",19.33333396911621,28,0,223,5
"[0.4426302909851074, -0.14557087421417236, 0.9073980450630188, -0.6186310648918152, 0.7350524663925171, 0.13885095715522766, 0.24023716151714325, 0.8841426372528076]","[0.020062468945980072, -0.004298117011785507, -0.005147682037204504, 0.012955937534570694, 0.03183417767286301, -0.028731180354952812, 1.0]",24.66666603088379,39,2,259,6
"[0.4637015759944916, -0.19241270422935486, 0.8893786072731018, -0.6312780380249023, 0.7469614148139954, 0.02574928291141987, 0.20705947279930115, 0.0]","[-0.002101936610415578, -0.007131109945476055, -0.012218802236020565, -0.02340724691748619, 0.012318874709308147, -0.03877686336636543, 0.0]",3.6666667461395264,26,0,319,6
"[0.5308416485786438, -0.11690762639045715, 0.7566859722137451, -0.6526609659194946, 0.7058621048927307, 0.10814852267503738, 0.253172367811203, 0.0]","[0.017014063894748688, 0.024041738361120224, -0.06723851710557938, -0.07137931138277054, 0.1381734311580658, 0.06603444367647171, 0.0]",6.0,22,0,422,2
"[0.608378529548645, -0.19946955144405365, 0.41729480028152466, -0.6802698969841003, 0.6927729249000549, 0.06047530099749565, 0.23160582780838013, 1.0]","[-1.3878058780392166e-05, 2.3783148208167404e-05, -2.5034736609086394e-05, 1.5991803593351506e-05, 5.319105548551306e-05, 3.781238410738297e-05, 1.0]",6.333333492279053,79,6,291,7
"[0.5363225936889648, -0.07026053965091705, 0.3041076958179474, -0.6453830599784851, 0.6897504925727844, 0.26006755232810974, 0.20022447407245636, 0.0]","[0.01538411621004343, -0.017405599355697632, -0.06185636296868324, -0.008786012418568134, -0.018485017120838165, 0.10977903008460999, 1.0]",18.66666603088379,4,0,199,8
"[0.5560368895530701, -0.027555542066693306, 0.3949708044528961, -0.3243996798992157, 0.7279309034347534, 0.400328665971756, 0.45234763622283936, 1.0]","[0.036377761512994766, -0.023606112226843834, 0.037403654307127, -0.02147175371646881, -0.07651251554489136, -0.030185723677277565, 0.0]",9.666666984558105,30,0,350,0
"[0.4459817707538605, -0.20305250585079193, 0.9464781284332275, -0.5750594735145569, 0.7861807942390442, 0.018980665132403374, 0.22553513944149017, 0.0]","[0.0, -1.3877787807814457e-17, 1.1102230246251565e-16, 0.0, -0.0, -0.0, 1.0]",8.666666984558105,57,5,75,6
"[0.534122884273529, -0.2527313530445099, 0.6807854771614075, -0.6783633232116699, 0.7149681448936462, 0.11131015419960022, 0.12749016284942627, 0.0]","[-0.00851545762270689, -0.016646962612867355, -0.005221647210419178, 0.07402017712593079, -0.0318165048956871, -0.06854108721017838, 1.0]",0.0,44,7,468,7
"[0.7086832523345947, -0.2310558706521988, 0.6537466645240784, -0.34077689051628113, 0.8497631549835205, -0.01505902037024498, 0.4019290506839752, 1.0]","[0.015338271856307983, 0.017884215340018272, -0.07052049785852432, 0.11552915722131729, 0.0735275074839592, -0.028622647747397423, 1.0]",9.333333015441895,16,3,392,7
"[0.5610733032226562, 0.040423423051834106, 0.9149981737136841, 0.7180463075637817, -0.5691941976547241, -0.23523744940757751, -0.3241771459579468, 1.0]","[-0.000605827837716788, -0.006518187467008829, -0.06051560118794441, 0.03729824349284172, 0.08736520260572433, 0.0024420307017862797, 1.0]",24.0,105,0,414,7
"[0.748976469039917, -0.05211081728339195, 0.9478968977928162, -0.6416985988616943, 0.7005093693733215, 0.0073765479028224945, 0.3121780455112457, 1.0]","[-0.009832560084760189, -0.04135938361287117, 0.1751747876405716, 0.3130502998828888, -0.42888185381889343, 0.13609421253204346, 0.0]",4.333333492279053,4,7,197,1
"[0.6055383086204529, -0.18410097062587738, 0.44493526220321655, -0.6740090250968933, 0.7045571804046631, 0.056021515280008316, 0.2148779332637787, 0.6476278901100159]","[0.007269249297678471, 0.009227585978806019, -0.011802935972809792, -0.14135947823524475, 0.00132549402769655, -0.008544058538973331, 1.0]",12.666666984558105,61,5,134,7
"[0.5220955014228821, -0.06645525991916656, 0.2303634136915207, -0.5701568722724915, 0.724031388759613, 0.3115791976451874, 0.23155584931373596, 0.0]","[0.02633507363498211, 0.01882968470454216, -0.08755809813737869, 0.37025317549705505, -0.08058485388755798, -0.046331699937582016, 1.0]",12.0,27,0,286,0
